place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths,total_active,r_est,r_lower,r_upper,abbrev,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,precaution_dose
Tamil Nadu,2021-10-06,1432,1519,25,2672843,2620499,35707,16637,0.9299758915169,0.908988114809938,0.95119987656602,tn,37358962,12343102,49702064,49.3546,16.3064,148266,
Tamil Nadu,2021-10-07,1390,1487,27,2674233,2621986,35734,16513,0.91953496034779,0.898517731960185,0.940791784781461,tn,37438662,12428056,49866718,49.4599,16.4186,164654,
Tamil Nadu,2021-10-08,1359,1473,20,2675592,2623459,35754,16379,0.912512151518587,0.891405705045407,0.933862125693106,tn,37515518,12517281,50032799,49.5614,16.5365,166081,
Tamil Nadu,2021-10-09,1344,1457,14,2676936,2624916,35768,16252,0.912895289234723,0.891595699815867,0.934442804831048,tn,37582421,12592567,50174988,49.6498,16.6359,142189,
Tamil Nadu,2021-10-10,1329,1436,15,2678265,2626352,35783,16130,0.913534075970446,0.892034926930915,0.935285667726321,tn,38482153,13461845,51943998,50.8384,17.7843,1769010,
Tamil Nadu,2021-10-11,0,0,0,2678265,2626352,35783,16130,,,,tn,38611741,13589356,52201097,51.0096,17.9528,257099,
Tamil Nadu,2021-10-12,1303,1428,13,2679568,2627780,35796,15992,0.912346550608561,0.890671645303901,0.934278405803225,tn,38680914,13671683,52352597,51.101,18.0615,151500,
Tamil Nadu,2021-10-13,1289,1421,18,2680857,2629201,35814,15842,0.914764630932691,0.892868237193387,0.936922583194642,tn,38754609,13753984,52508593,51.1984,18.1703,155996,
Tamil Nadu,2021-10-14,1280,1453,19,2682137,2630654,35833,15650,0.919756326576422,0.897608797564021,0.942170015179429,tn,38785917,13794075,52579992,51.2397,18.2232,71399,
Tamil Nadu,2021-10-15,1259,1438,20,2683396,2632092,35853,15451,0.922830263602048,0.900463905843435,0.94546718371022,tn,38816645,13836825,52653470,51.2803,18.2797,73478,
Tamil Nadu,2021-10-16,1245,1442,16,2684641,2633534,35869,15238,0.925136677954754,0.902568126860723,0.947980040416077,tn,38888050,13953565,52841615,51.3747,18.4339,188145,
Tamil Nadu,2021-10-17,1233,1434,15,2685874,2634968,35884,15022,0.928890481651295,0.90610572550112,0.95195422664581,tn,,,,,,,
Tamil Nadu,2021-10-18,1218,1411,15,2687092,2636379,35899,14814,0.931746519468125,0.908762771477638,0.95501330026164,tn,39049663,14228112,53277775,51.5882,18.7966,436160,
Tamil Nadu,2021-10-19,1192,1423,13,2688284,2637802,35912,14570,0.931294839128757,0.908159427312703,0.954717195749245,tn,39117662,14353119,53470781,51.678,18.9618,193006,
Tamil Nadu,2021-10-20,1179,1407,16,2689463,2639209,35928,14326,0.931846300396096,0.908546044586739,0.955437456174069,tn,39171327,14462593,53633920,51.7489,19.1064,163139,
Tamil Nadu,2021-10-21,1170,1418,20,2690633,2640627,35948,14058,0.933036580759778,0.909561952046379,0.956806126121906,tn,39725462,14602812,54328274,52.481,19.2916,694354,
Tamil Nadu,2021-10-22,1164,1412,20,2691797,2642039,35968,13790,0.934824982776821,0.911169649619353,0.95877923946031,tn,39773592,14717517,54491109,52.5445,19.4432,162835,
Tamil Nadu,2021-10-23,1152,1392,19,2692949,2643431,35987,13531,0.936645453856633,0.912811760789596,0.960782026953155,tn,40352531,15845347,56197878,53.3094,20.9331,1706769,
Tamil Nadu,2021-10-24,1140,1374,17,2694089,2644805,36004,13280,0.940256254190941,0.916224464044077,0.964594815073812,tn,40482866,16032321,56515187,53.4816,21.1802,317309,
Tamil Nadu,2021-10-25,1127,1358,15,2695216,2646163,36019,13034,0.943181675887797,0.918967132880999,0.967706725023924,tn,40552596,16150367,56702963,53.5737,21.3361,187776,
Tamil Nadu,2021-10-26,1112,1341,14,2696328,2647504,36033,12791,0.944404689518072,0.920036414507636,0.969087039102502,tn,40647316,16322644,56969960,53.6988,21.5637,266997,
Tamil Nadu,2021-10-27,1090,1326,15,2697418,2648830,36048,12540,0.942550523598864,0.918071594556542,0.967347036448323,tn,40704336,16432879,57137215,53.7741,21.7093,167255,
Tamil Nadu,2021-10-28,1075,1315,12,2698493,2650145,36060,12288,0.940299352708736,0.915711026326923,0.965208903886875,tn,40752665,16534935,57287600,53.838,21.8442,150385,
Tamil Nadu,2021-10-29,1061,1286,12,2699554,2651431,36072,12051,0.938034532797518,0.913329974480927,0.963064173616221,tn,40793458,16626221,57419679,53.8919,21.9648,132079,
Tamil Nadu,2021-10-30,1039,1229,11,2700593,2652660,36083,11850,0.934485586978636,0.909675294080106,0.959625031583188,tn,41175399,17470377,58645776,54.3965,23.08,1226097,
Tamil Nadu,2021-10-31,1021,1172,14,2701614,2653832,36097,11685,0.930815573935474,0.90589237068372,0.956072279255481,tn,41269752,17611072,58880824,54.5211,23.2658,235048,
Tamil Nadu,2021-11-01,1009,1183,19,2702623,2655015,36116,11492,0.929405646841184,0.904328653309594,0.954820818295443,tn,41309770,17682008,58991778,54.574,23.3595,110954,
Tamil Nadu,2021-11-02,990,1153,20,2703613,2656168,36136,11309,0.927426690261417,0.902197685419112,0.952998754108862,tn,41354534,17773371,59127905,54.6331,23.4802,136127,
Tamil Nadu,2021-11-03,973,1114,21,2704586,2657282,36157,11147,0.924948657151077,0.8995695554514,0.950675883358672,tn,41375469,17819583,59195052,54.6608,23.5413,67147,
Tamil Nadu,2021-11-04,962,1078,19,2705548,2658360,36176,11012,0.924700211956724,0.899132949755517,0.950620912340952,tn,41380415,17828643,59209058,54.6673,23.5533,14006,
Tamil Nadu,2021-11-05,945,1047,15,2706493,2659407,36191,10895,0.924564845753684,0.898804423502184,0.950684157926907,tn,41388024,17852315,59240339,54.6774,23.5845,31281,
Tamil Nadu,2021-11-06,875,1012,13,2707368,2660419,36204,10745,0.913020879408098,0.887228006344551,0.939178167688103,tn,41445426,18027477,59472903,54.7532,23.8159,232564,
Tamil Nadu,2021-11-07,862,1009,10,2708230,2661428,36214,10588,0.903737252825916,0.87785776684376,0.929987446503253,tn,41464628,18083142,59547770,54.7786,23.8895,74867,
Tamil Nadu,2021-11-08,850,958,6,2709080,2662386,36220,10474,0.896928463853675,0.870897461833693,0.923337448005853,tn,41489634,18157042,59646676,54.8116,23.9871,98906,
Tamil Nadu,2021-11-09,841,937,6,2709921,2663323,36226,10372,0.891263773090689,0.865044464180203,0.917869067015272,tn,41526405,18251535,59777940,54.8602,24.1119,131264,
Tamil Nadu,2021-11-10,835,924,12,2710756,2664247,36238,10271,0.888292804810852,0.861828485743188,0.915151746277162,tn,41559760,18328435,59888195,54.9042,24.2135,110255,
Tamil Nadu,2021-11-11,828,931,9,2711584,2665178,36247,10159,0.898784266760376,0.871859698734902,0.926112568077463,tn,41613311,18452172,60065483,54.975,24.377,177288,
Tamil Nadu,2021-11-12,820,962,4,2712404,2666140,36251,10013,0.908870306258539,0.881508023296486,0.936644960169939,tn,41709422,18636544,60345966,55.102,24.6206,280483,
Tamil Nadu,2021-11-13,812,927,8,2713216,2667067,36259,9890,0.917560138024402,0.889810625858676,0.945729787815081,tn,41821502,18861572,60683074,55.25,24.9179,337108,
Tamil Nadu,2021-11-14,809,934,14,2714025,2668001,36273,9751,0.925805525262818,0.897698563613037,0.954339704484061,tn,42173189,19755851,61929040,55.7146,26.0993,1245966,
Tamil Nadu,2021-11-15,805,929,11,2714830,2668930,36284,9616,0.932903401237311,0.904477686872123,0.9617627777413,tn,42283827,19934338,62218165,55.8608,26.3351,289125,
Tamil Nadu,2021-11-16,802,918,12,2715632,2669848,36296,9488,0.939510661339355,0.910792564037065,0.968668296543535,tn,42408335,20141419,62549754,56.0253,26.6087,331589,
Tamil Nadu,2021-11-17,789,913,15,2716421,2670761,36311,9349,0.943679338120829,0.914723612728738,0.973079957820661,tn,42559262,20367137,62926399,56.2247,26.9068,376645,
Tamil Nadu,2021-11-18,782,907,13,2717203,2671668,36324,9211,0.947161134857907,0.917990312914087,0.976781851625432,tn,42849265,20818561,63667826,56.6078,27.5032,741427,
Tamil Nadu,2021-11-19,775,896,12,2717978,2672564,36336,9078,0.949014802526473,0.919662472931424,0.978821783519711,tn,42973683,20972629,63946312,56.7722,27.7068,278486,
Tamil Nadu,2021-11-20,772,884,13,2718750,2673448,36349,8953,0.950661453596211,0.92113568719042,0.98064649328863,tn,43108932,21155403,64264335,56.9508,27.9482,318023,
Tamil Nadu,2021-11-21,765,879,12,2719515,2674327,36361,8827,0.951003042967704,0.92132741839079,0.981142482504714,tn,43591725,22084917,65676642,57.5886,29.1762,1412307,
Tamil Nadu,2021-11-22,756,847,14,2720271,2675174,36375,8722,0.952159606041011,0.922321862880525,0.982465707514275,tn,43759570,22290745,66050315,57.8104,29.4481,373673,
Tamil Nadu,2021-11-23,750,843,13,2721021,2676017,36388,8616,0.953361753679369,0.923362424766164,0.983833961558991,tn,43910008,22492489,66402497,58.0091,29.7146,352182,
Tamil Nadu,2021-11-25,1485,1590,27,2722506,2677607,36415,8484,1.14124140522492,1.10824351236262,1.17471662773661,tn,44434109,23294285,67728394,58.7015,30.7739,965175,
Tamil Nadu,2021-11-26,739,764,17,2723245,2678371,36432,8442,1.11025824949085,1.07803946606914,1.14294481207063,tn,44601051,23531648,68132699,58.9221,31.0875,404305,
Tamil Nadu,2021-11-27,746,759,11,2723991,2679130,36443,8418,1.07514756729412,1.0438820160279,1.10686802712599,tn,44734244,23712569,68446813,59.098,31.3265,314114,
Tamil Nadu,2021-11-28,740,765,11,2724731,2679895,36454,8382,1.0534828803072,1.02279285543062,1.08462024583579,tn,45182011,24608120,69790131,59.6896,32.5096,1343318,
Tamil Nadu,2021-11-29,736,772,9,2725467,2680667,36463,8337,1.03832129255931,1.00802572732744,1.06905914839763,tn,45306743,24789964,70096707,59.8543,32.7498,306576,
Tamil Nadu,2021-11-30,730,767,9,2726197,2681434,36472,8291,0.855285844612396,0.827917384630224,0.883093129472707,tn,45422240,24974168,70396408,60.0069,32.9932,299701,
Tamil Nadu,2021-12-01,720,758,9,2726917,2682192,36481,8244,0.869778642233032,0.841875112110088,0.898130741520456,tn,45537621,25160760,70698381,60.1594,33.2397,301973,
Tamil Nadu,2021-12-02,718,751,11,2727635,2682943,36492,8200,0.89171989928416,0.863003690320863,0.920899525785359,tn,45673494,25360378,71033872,60.3389,33.5034,335491,
Tamil Nadu,2021-12-03,715,748,12,2728350,2683691,36504,8155,0.907153024798504,0.877839939709766,0.93694080358205,tn,45817597,25554709,71372306,60.5292,33.7601,338434,
Tamil Nadu,2021-12-04,711,759,9,2729061,2684450,36513,8098,0.918878942423722,0.889084735241687,0.949157322893164,tn,46314737,26550496,72865233,61.186,35.0756,1492927,
Tamil Nadu,2021-12-05,731,753,6,2729792,2685203,36519,8070,0.934740512320728,0.904436181419319,0.965537237282821,tn,46474340,26803381,73277721,61.3968,35.4097,412488,
Tamil Nadu,2021-12-06,724,743,10,2730516,2685946,36529,8041,0.94862492498289,0.917887411735485,0.979861590974955,tn,46612331,27031190,73643521,61.5791,35.7107,365800,
Tamil Nadu,2021-12-07,719,737,10,2731235,2686683,36539,8013,0.958890241525428,0.92782438882922,0.990460508315481,tn,46768036,27298834,74066870,61.7848,36.0642,423349,
Tamil Nadu,2021-12-08,710,731,10,2731945,2687414,36549,7982,0.965446213210614,0.934146402057668,0.997254593292615,tn,46883584,27474228,74357812,61.9375,36.296,290942,
Tamil Nadu,2021-12-09,703,728,11,2732648,2688142,36560,7946,0.969840070279771,0.938363063553021,1.00182909956221,tn,46994109,27649277,74643386,62.0835,36.5272,285574,
Tamil Nadu,2021-12-10,698,746,15,2733346,2688888,36575,7883,0.96659382770986,0.935078104327547,0.998624596756306,tn,47093752,27809786,74903538,62.2151,36.7393,260152,
Tamil Nadu,2021-12-11,688,739,11,2734034,2689627,36586,7821,0.962852863764751,0.931300264486704,0.994923763858904,tn,47527677,28851830,76379507,62.7884,38.1159,1475969,
Tamil Nadu,2021-12-12,681,719,13,2734715,2690346,36599,7770,0.959412696408084,0.927803113641935,0.991544365807483,tn,47648744,29043282,76692026,62.9483,38.3688,312519,
Tamil Nadu,2021-12-13,674,708,13,2735389,2691054,36612,7723,0.957188849854198,0.92548956054691,0.989414458644887,tn,47748943,29190573,76939516,63.0807,38.5634,247490,
Tamil Nadu,2021-12-14,657,702,12,2736046,2691756,36624,7666,0.952587665142167,0.920829791694765,0.984876416565799,tn,47781809,29243855,77025664,63.1241,38.6338,86148,
Tamil Nadu,2021-12-15,649,695,9,2736695,2692451,36633,7611,0.947770267260367,0.915944703665073,0.980131749737307,tn,47893217,29406791,77300008,63.2713,38.8491,274344,
Tamil Nadu,2021-12-16,640,692,11,2737335,2693143,36644,7548,0.944046628989279,0.912118483771679,0.976516347234433,tn,47981826,29543751,77525577,63.3884,39.03,225569,
Tamil Nadu,2021-12-17,627,687,12,2737962,2693830,36656,7476,0.939187171269929,0.907162680354999,0.971759404916974,tn,48077784,29698941,77776725,63.5151,39.235,251148,
Tamil Nadu,2021-12-18,621,679,11,2738583,2694509,36667,7407,0.935252408870846,0.903100954507823,0.967958359091353,tn,48158230,29830300,77988530,63.6214,39.4085,211805,
Tamil Nadu,2021-12-19,613,665,9,2739196,2695174,36676,7346,0.934562437713175,0.902213120793549,0.967473578409768,tn,48571674,30771175,79342849,64.1676,40.6515,1354319,
Tamil Nadu,2021-12-20,610,682,4,2739806,2695856,36680,7270,0.935440522082875,0.90286032782302,0.968590115294148,tn,48654498,30931857,79586355,64.277,40.8638,243506,
Tamil Nadu,2021-12-21,605,697,6,2740411,2696553,36686,7172,0.937200565368812,0.904375589493566,0.970602500312453,tn,48758694,31131537,79890231,64.4147,41.1276,303876,
Tamil Nadu,2021-12-22,602,691,5,2741013,2697244,36691,7078,0.941561650952729,0.908450336883839,0.975257356813557,tn,48846295,31291570,80137865,64.5304,41.339,247634,
Tamil Nadu,2021-12-23,604,695,8,2741617,2697939,36699,6979,0.947594154332837,0.914178331775639,0.981601407087551,tn,48919780,31421318,80341098,64.6275,41.5104,203233,
Tamil Nadu,2021-12-24,607,689,8,2742224,2698628,36707,6889,0.95591472145624,0.922172411181423,0.990254836911069,tn,48990000,31557231,80547231,64.7203,41.69,206133,
Tamil Nadu,2021-12-25,597,681,7,2742821,2699309,36714,6798,0.960467319058187,0.926491973067368,0.995045906266425,tn,49053903,31683720,80737623,64.8047,41.8571,190392,
Tamil Nadu,2021-12-27,1216,1364,21,2744037,2700673,36735,6629,1.16417295810519,1.12659074026798,1.20236318695969,tn,49422835,32663335,82086170,65.2921,43.1512,1255195,
Tamil Nadu,2021-12-28,605,663,9,2744642,2701336,36744,6562,1.1372926665231,1.10059325814982,1.17458555630412,tn,49516708,32864878,82381586,65.4161,43.4175,295416,
Tamil Nadu,2021-12-29,619,638,6,2745261,2701974,36750,6537,1.10451582205503,1.0689469094684,1.14065874000281,tn,49601317,33045171,82646488,65.5279,43.6557,264902,
Tamil Nadu,2021-12-30,739,614,8,2746000,2702588,36758,6654,1.1188985801384,1.08349666278414,1.15486165603344,tn,49674671,33191377,82866048,65.6248,43.8488,219560,
Tamil Nadu,2021-12-31,890,608,7,2746890,2703196,36765,6929,1.17840251229778,1.14247452180263,1.21487895865801,tn,49741510,33330830,83072340,65.7131,44.0331,206292,
Tamil Nadu,2022-01-01,1155,603,11,2748045,2703799,36776,7470,1.04268451343387,1.01065531279412,1.07520638755295,tn,,,,,,,
Tamil Nadu,2022-01-02,1489,611,8,2749534,2704410,36784,8340,1.26224646635003,1.22712391064582,1.29785768867307,tn,,,,,,,
Tamil Nadu,2022-01-03,1594,624,6,2751128,2705034,36790,9304,1.33209157740601,1.29822415149177,1.36638902342727,tn,50363601,34399238,84762839,66.5349,45.4445,1690499,
Tamil Nadu,2022-01-04,1728,662,6,2752856,2705696,36796,10364,1.33959880505328,1.3080772018015,1.37149048024385,tn,50820547,34512678,85333225,67.1386,45.5944,570386,0
Tamil Nadu,2022-01-05,2731,674,9,2755587,2706370,36805,12412,1.47200964514281,1.441235324271,1.50310454700752,tn,51258053,34616481,85874534,67.7166,45.7315,541309,0
Tamil Nadu,2022-01-06,4862,688,9,2760449,2707058,36814,16577,1.71627112859946,1.68620038999927,1.74660394891244,tn,51748694,34726198,86474892,68.3647,45.8765,600358,0
Tamil Nadu,2022-01-07,6983,721,11,2767432,2707779,36825,22828,1.83136880685897,1.80463653666221,1.85829489563578,tn,52110750,34821071,86931821,68.8431,46.0018,456929,0
Tamil Nadu,2022-01-08,8981,984,8,2776413,2708763,36833,30817,1.84452008331379,1.82185443893683,1.8673239098985,tn,52602156,35625191,88227347,69.4922,47.0641,1295526,0
Tamil Nadu,2022-01-09,10978,1525,10,2787391,2710288,36843,40260,1.80057514114521,1.78163464200231,1.81961440195643,tn,52691442,35776613,88468055,69.6102,47.2642,240708,0
Tamil Nadu,2022-01-10,12895,1808,12,2800286,2712096,36855,51335,1.70291865642052,1.68716818419347,1.71874129517187,tn,,,,,,,
Tamil Nadu,2022-01-11,13990,2547,11,2814276,2714643,36866,62767,1.56385601053376,1.55067239618757,1.57709465976292,tn,52896760,35959087,88874406,69.8814,47.5052,406351,18559
Tamil Nadu,2022-01-12,15379,3043,20,2829655,2717686,36886,,1.46512744830631,1.45363793181316,1.47666156810901,tn,53161412,36221993,89436461,70.2311,47.8526,562055,53056
Tamil Nadu,2022-01-13,17934,4039,19,2847589,2721725,36905,,1.41692523105953,1.40653471118409,1.42735346096891,tn,53168964,36229752,89452446,70.2411,47.8628,15985,53730
Tamil Nadu,2022-01-14,20911,6235,25,2868500,2727960,36930,103610,1.39016330275611,1.3806125259418,1.39974654649416,tn,53270734,36340446,89682431,70.3755,48.009,229985,71251
Tamil Nadu,2022-01-15,23459,9026,26,2891959,2736986,36956,118017,1.36467162213928,1.3558518161516,1.37351962699962,tn,53277913,36346617,89696072,70.385,48.0172,13641,71542
Tamil Nadu,2022-01-16,23989,10988,11,2915948,2747974,36967,131007,1.32685971811813,1.31871621599332,1.33502794142152,tn,53358226,36400972,89837783,70.4911,48.089,141711,78585
Tamil Nadu,2022-01-17,23975,12484,22,2939923,2760458,36989,142476,1.28214582929215,1.27458923731698,1.28972444717488,tn,53373478,36421143,89874973,70.5112,48.1157,37190,80352
Tamil Nadu,2022-01-18,23443,13551,20,2963366,2774009,37009,152348,1.22328159408039,1.21624530061263,1.2303379023012,tn,53425988,36507001,90027147,70.5806,48.2291,152174,94158
Tamil Nadu,2022-01-19,23888,15036,29,2987254,2789045,37038,161171,1.17132705692544,1.16467447015758,1.17799832796251,tn,53535379,36606470,90248181,70.7251,48.3605,221034,106332
Tamil Nadu,2022-01-20,26981,17456,35,3014235,2806501,37073,170661,1.15169495483644,1.14524862893899,1.15815912269307,tn,53593020,36715077,90429392,70.8013,48.504,181211,121295
Tamil Nadu,2022-01-21,28561,19978,39,3042796,2826479,37112,179205,1.14625919054357,1.13995981602482,1.15257568277153,tn,53652188,36836501,90645125,70.8794,48.6644,215733,156436
Tamil Nadu,2022-01-22,29870,21684,33,3072666,2848163,37145,187358,1.14886261271489,1.14269052580303,1.15505109431144,tn,53704991,36936339,90816647,70.9492,48.7963,171522,175317
Tamil Nadu,2022-01-23,30744,23372,33,3103410,2871535,37178,194697,1.15562772988202,1.1495830850463,1.16168800620249,tn,53957131,37642159,91805381,71.2823,49.7287,988734,206091
Tamil Nadu,2022-01-24,30580,24283,40,3133990,2895818,37218,200954,1.14826940245006,1.1424016257451,1.15415200276743,tn,54011284,37757682,91977956,71.3538,49.8813,172575,208990
Tamil Nadu,2022-01-25,30215,24639,46,3164205,2920457,37264,206484,1.11658555831753,1.11094146845939,1.12224375192623,tn,54081539,37905161,92213246,71.4466,50.0762,235290,226546
Tamil Nadu,2022-01-26,30055,25221,48,3194260,2945678,37312,211270,1.09060511576658,1.08511957271552,1.09610429852783,tn,54174985,38055161,92474761,71.5701,50.2743,261515,244615
Tamil Nadu,2022-01-27,29976,27507,47,3224236,2973185,37359,213692,1.06778980169239,1.06242089147355,1.07317205694122,tn,54202697,38118772,92573476,71.6067,50.3584,98715,252007
Tamil Nadu,2022-01-28,28515,28620,53,3252751,3001805,37412,213534,1.03894660647855,1.03368393013764,1.04422246117329,tn,54248818,38217700,92748572,71.6676,50.4891,175096,282054
Tamil Nadu,2022-01-29,26533,28156,48,3279284,3029961,37460,211863,1.01079071338396,1.00559993132918,1.01599467377141,tn,54288953,38288895,92874698,71.7207,50.5831,126126,296850
Tamil Nadu,2022-01-30,24418,27885,46,3303702,3057846,37506,208350,0.981803489808507,0.976658007164364,0.98696230479552,tn,54501791,38753334,93587781,72.0018,51.1967,713083,332656
Tamil Nadu,2022-01-31,22238,26624,38,3325940,3084470,37544,,0.948684927441036,0.943567761467172,0.953815740778266,tn,54542708,38819366,93698168,72.0559,51.2839,110387,336094
