Updated On,State,RT PCR Tests,Antigen Tests,Other Tests,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Source2,Source3,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection,...32
09/04/2020,Uttarakhand,NA,NA,NA,1531,Samples Sent,35,1235,261,NA,1637,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_9_April_2020_8.00PM.pdf,NA,NA,2.29%,0.14,137,44,11141000,NA
10/04/2020,Uttarakhand,NA,NA,NA,1688,Samples Sent,35,1320,333,NA,3770,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_10_April_2020__5_PM.pdf,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,NA,2.07%,0.15,152,48,11141000,NA
11/04/2020,Uttarakhand,NA,NA,NA,1705,Samples Sent,35,1340,330,NA,2693,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,http://health.uk.gov.in/files/11.04.2020_Daily_Bulletin.pdf,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,NA,2.05%,0.15,153,49,11141000,NA
12/04/2020,Uttarakhand,NA,NA,NA,1820,Samples Sent,35,1452,333,NA,1823,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,https://m.facebook.com/UKMedicalHealth/photos/pcb.2564454990470861/2564454917137535/?type=3&source=49,NA,NA,1.92%,0.16,163,52,11141000,NA
13/04/2020,Uttarakhand,NA,NA,NA,1998,Samples Sent,35,1665,298,NA,1814,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2565229507060076/?type=3&theater,NA,NA,1.75%,0.18,179,57,11141000,NA
14/04/2020,Uttarakhand,NA,NA,NA,2174,Samples Sent,35,1838,305,NA,1818,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/UKMedicalHealth/photos/rpp.1665195163730186/2566043650311995/?type=3&theater,NA,NA,1.61%,0.2,195,62,11141000,NA
15/04/2020,Uttarakhand,NA,NA,NA,2413,Samples Sent,37,2022,354,NA,1833,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/Corrected-15-04-2020-Health-Bulletin.pdf,NA,NA,1.53%,0.22,217,65,11141000,NA
16/04/2020,Uttarakhand,NA,NA,NA,2593,Samples Sent,37,2210,346,NA,1898,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2567811600135200/?type=3&source=48&__tn__=EH-R,NA,NA,1.43%,0.23,233,70,11141000,NA
17/04/2020,Uttarakhand,NA,NA,NA,2831,Samples Sent,40,2420,371,NA,1848,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,https://m.facebook.com/story.php?story_fbid=2568731796709847&id=1665195163730186&__tn__=%2As%2As-R,NA,NA,1.41%,0.25,254,71,11141000,NA
18/04/2020,Uttarakhand,NA,NA,NA,3158,Samples Sent,42,2710,406,NA,2041,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2569600566622970/?type=3,NA,NA,1.33%,0.28,283,75,11141000,NA
19/04/2020,Uttarakhand,NA,NA,NA,3344,Samples Sent,44,3046,255,NA,2153,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2570573469859013/?type=3&source=48,NA,NA,1.32%,0.3,300,76,11141000,NA
20/04/2020,Uttarakhand,NA,NA,NA,3677,Samples Sent,46,3228,469,NA,1818,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.20_Health_Bulletin.pdf,NA,NA,1.25%,0.33,330,80,11141000,NA
21/04/2020,Uttarakhand,NA,NA,NA,4061,Samples Sent,46,3445,570,NA,2101,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.21_Health_Bulletin.pdf,NA,NA,1.13%,0.36,365,88,11141000,NA
22/04/2020,Uttarakhand,NA,NA,NA,4275,Samples Sent,46,3664,NA,NA,NA,NA,NA,NA,NA,856,498,189,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.22_Health_Bulletin_Summary.pdf,NA,NA,1.08%,0.38,384,93,11141000,NA
23/04/2020,Uttarakhand,NA,NA,NA,4473,Samples Sent,47,3879,265,NA,2565,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.23_Health_Bulletin.pdf,NA,NA,1.05%,0.4,401,95,11141000,NA
24/04/2020,Uttarakhand,NA,NA,NA,4767,Samples Sent,48,4239,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.24_Health_Bulletin.pdf,NA,NA,1.01%,0.43,428,99,11141000,NA
25/04/2020,Uttarakhand,NA,NA,NA,5194,Samples Sent,48,4423,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1254054806567751680,NA,NA,0.92%,0.47,466,108,11141000,NA
26/04/2020,Uttarakhand,NA,NA,NA,5277,Samples Sent,50,4675,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.26_Health_Bulletin.pdf,NA,NA,0.95%,0.47,474,106,11141000,NA
27/04/2020,Uttarakhand,NA,NA,NA,5463,Samples Sent,51,4912,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.27_Health_Bulletin.pdf,NA,NA,0.93%,0.49,490,107,11141000,NA
28/04/2020,Uttarakhand,NA,NA,NA,5739,Samples Sent,52,5212,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1255131631137943552?s=09,NA,NA,0.91%,0.52,515,110,11141000,NA
29/04/2020,Uttarakhand,NA,NA,NA,6046,Samples Sent,54,5547,208,NA,2218,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/Health_Bulletin_2020.04.29.pdf,NA,NA,0.89%,0.54,543,112,11141000,NA
30/04/2020,Uttarakhand,NA,NA,NA,6565,Samples Sent,57,6100,252,NA,2221,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.04.30_Health_Bulletin.pdf,NA,NA,0.87%,0.59,589,115,11141000,NA
01/05/2020,Uttarakhand,NA,NA,NA,7042,Samples Sent,57,6533,192,NA,2307,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.01_Health_Bulletin.pdf,NA,NA,0.81%,0.63,632,124,11141000,NA
02/05/2020,Uttarakhand,NA,NA,NA,7369,Samples Sent,59,6786,258,NA,2862,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.02_Health_Bulletin.pdf,NA,NA,0.80%,0.66,661,125,11141000,NA
03/05/2020,Uttarakhand,NA,NA,NA,7578,Samples Sent,60,6986,266,NA,2715,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.03_Health_Bulletin.pdf,NA,NA,0.79%,0.68,680,126,11141000,NA
04/05/2020,Uttarakhand,NA,NA,NA,7806,Samples Sent,60,7134,346,NA,2715,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.04_Health_Bulletin.pdf,NA,NA,0.77%,0.7,701,130,11141000,NA
05/05/2020,Uttarakhand,NA,NA,NA,8060,Samples Sent,61,7357,367,NA,2464,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.05_Health_Bulletin.pdf,NA,NA,0.76%,0.72,723,132,11141000,NA
06/05/2020,Uttarakhand,NA,NA,NA,8346,Samples Sent,61,7698,286,NA,2452,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.06_Health_Bulletin.pdf,NA,NA,0.73%,0.75,749,137,11141000,NA
07/05/2020,Uttarakhand,NA,NA,NA,8783,Samples Sent,61,8138,257,NA,3110,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1258329513764757504?s=19,https://t.me/indiacovid/4177,NA,0.69%,0.79,788,144,11141000,NA
08/05/2020,Uttarakhand,NA,NA,NA,9116,Samples Sent,61,8485,230,NA,2687,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4250,NA,NA,0.67%,0.82,818,149,11141000,NA
09/05/2020,Uttarakhand,NA,NA,NA,9386,Samples Sent,67,8659,280,NA,2801,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.09_Health_Bulletin.pdf,NA,NA,0.71%,0.84,842,140,11141000,NA
10/05/2020,Uttarakhand,NA,NA,NA,9668,Samples Sent,68,8990,194,NA,2514,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.10_Health_Bulletin.pdf,https://t.me/indiacovid/4439,NA,0.70%,0.87,868,142,11141000,NA
11/05/2020,Uttarakhand,NA,NA,NA,9915,Samples Sent,68,9151,245,NA,2846,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.11_Health_Bulletin.pdf,NA,NA,0.69%,0.89,890,146,11141000,NA
12/05/2020,Uttarakhand,NA,NA,NA,10471,Samples Sent,68,9390,436,NA,2805,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.12_Health_Bulletin.pdf,NA,NA,0.65%,0.94,940,154,11141000,NA
13/05/2020,Uttarakhand,NA,NA,NA,10792,Samples Sent,70,9750,338,NA,2935,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.13_Health_Bulletin.pdf,NA,NA,0.65%,0.97,969,154,11141000,NA
14/05/2020,Uttarakhand,NA,NA,NA,11294,Samples Sent,75,10157,386,NA,3600,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.14_Health_Bulletin.pdf,https://t.me/indiacovid/4731,NA,0.66%,1.01,1014,151,11141000,NA
15/05/2020,Uttarakhand,NA,NA,NA,12045,Samples Sent,79,10523,634,NA,4015,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4796,NA,NA,0.66%,1.08,1081,152,11141000,NA
16/05/2020,Uttarakhand,NA,NA,NA,12597,Samples Sent,88,10990,680,NA,4660,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4856?single,NA,NA,0.70%,1.13,1131,143,11141000,NA
17/05/2020,Uttarakhand,NA,NA,NA,13212,Samples Sent,92,11316,951,NA,4918,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1261943540193431552,NA,NA,0.70%,1.19,1186,144,11141000,NA
18/05/2020,Uttarakhand,NA,NA,NA,13870,Samples Sent,93,11812,1087,NA,6902,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.18_Health_Bulletin_1.pdf,https://t.me/Covid19india_Auxiliary_Test_Data/55,NA,0.67%,1.24,1245,149,11141000,NA
19/05/2020,Uttarakhand,NA,NA,NA,14691,Samples Sent,104,12242,1456,NA,5662,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.19_Health_Bulletin.pdf,https://t.me/indiacovid/5109,NA,0.71%,1.32,1319,141,11141000,NA
20/05/2020,Uttarakhand,NA,NA,NA,15503,Samples Sent,120,12945,1538,NA,5652,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.20_Health_Bulletin.pdf,NA,NA,0.77%,1.39,1392,129,11141000,NA
21/05/2020,Uttarakhand,NA,NA,NA,16528,Samples Sent,132,13808,1612,NA,4157,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.21_Health_Bulletin.pdf,NA,NA,0.80%,1.48,1484,125,11141000,NA
22/05/2020,Uttarakhand,NA,NA,NA,18008,Samples Sent,151,14960,1968,NA,13172,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.22_Health_Bulletin.pdf,https://t.me/indiacovid/5316,NA,0.84%,1.62,1616,119,11141000,NA
23/05/2020,Uttarakhand,NA,NA,NA,19248,Samples Sent,173,15757,2382,NA,13771,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.23_Health_Bulletin.pdf,NA,NA,0.90%,1.73,1728,111,11141000,NA
24/05/2020,Uttarakhand,NA,NA,NA,20969,Samples Sent,293,16640,3023,NA,15491,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.24_Health_Bulletin.pdf,NA,NA,1.40%,1.88,1882,72,11141000,NA
25/05/2020,Uttarakhand,NA,NA,NA,22117,Samples Sent,332,17315,3522,NA,17450,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.25_Health_Bulletin.pdf,NA,NA,1.50%,1.99,1985,67,11141000,NA
26/05/2020,Uttarakhand,NA,NA,NA,23076,Samples Sent,400,18193,3530,NA,18228,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/2020.05.26_Health_Bulletin.pdf,https://t.me/indiacovid/5564,NA,1.73%,2.07,2071,58,11141000,NA
27/05/2020,Uttarakhand,NA,NA,NA,23975,Samples Sent,438,18645,3939,NA,18893,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5629,NA,NA,1.83%,2.15,2152,55,11141000,NA
28/05/2020,Uttarakhand,NA,NA,NA,25380,Samples Sent,493,19702,4231,NA,19939,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.05.28_Health_Bulletin.pdf,https://t.me/indiacovid/5711,NA,1.94%,2.28,2278,51,11141000,NA
29/05/2020,Uttarakhand,NA,NA,NA,26951,Samples Sent,602,20636,4758,NA,33650,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.05.29_Health_Bulletin.pdf,https://t.me/indiacovid/5811?single,NA,2.23%,2.42,2419,45,11141000,NA
30/05/2020,Uttarakhand,NA,NA,NA,28433,Samples Sent,727,21512,5232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5902?single,NA,NA,2.56%,2.55,2552,39,11141000,NA
31/05/2020,Uttarakhand,NA,NA,NA,30438,Samples Sent,802,22546,6133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.05.31_Health_Bulletin.pdf,NA,NA,2.63%,2.73,2732,38,11141000,NA
01/06/2020,Uttarakhand,NA,NA,NA,31703,Samples Sent,929,23400,6417,NA,36005,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.01_Health_Bulletin.pdf,NA,NA,2.93%,2.85,2846,34,11141000,NA
02/06/2020,Uttarakhand,NA,NA,NA,33081,Samples Sent,999,24262,6863,NA,29408,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6122?single,NA,NA,3.02%,2.97,2969,33,11141000,NA
03/06/2020,Uttarakhand,NA,NA,NA,34413,Samples Sent,1066,25385,7004,NA,33789,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6207?single,NA,NA,3.10%,3.09,3089,32,11141000,NA
04/06/2020,Uttarakhand,NA,NA,NA,35117,Samples Sent,1145,26093,6920,NA,33942,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.04_Health_Bulletin.pdf,NA,NA,3.26%,3.15,3152,31,11141000,NA
05/06/2020,Uttarakhand,NA,NA,NA,35967,Samples Sent,1215,27184,6623,NA,33454,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.05_Health_Bulletin.pdf,https://health.uk.gov.in/files/2020.06.05_Health_Bulletin_Update.pdf,NA,3.38%,3.23,3228,30,11141000,NA
06/06/2020,Uttarakhand,NA,NA,NA,36638,Samples Sent,1245,28172,6253,NA,25265,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6452?single,NA,NA,3.40%,3.29,3289,29,11141000,NA
07/06/2020,Uttarakhand,NA,NA,NA,37166,Samples Sent,1341,28945,5905,NA,23104,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6554?single,NA,NA,3.61%,3.34,3336,28,11141000,NA
08/06/2020,Uttarakhand,NA,NA,NA,39133,Samples Sent,1380,30620,6150,NA,26252,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.08_Health_Bulletin.pdf,NA,NA,3.53%,3.51,3513,28,11141000,NA
09/06/2020,Uttarakhand,NA,NA,NA,40264,Samples Sent,1488,31945,5846,NA,22501,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.09_Health_Bulletin.pdf,NA,NA,3.70%,3.61,3614,27,11141000,NA
10/06/2020,Uttarakhand,NA,NA,NA,40872,Samples Sent,1560,33369,4953,NA,23564,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.10_Health_Bulletin.pdf,NA,NA,3.82%,3.67,3669,26,11141000,NA
11/06/2020,Uttarakhand,NA,NA,NA,41888,Samples Sent,1637,34604,4654,NA,22074,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.11_Health_Bulletin.pdf,NA,NA,3.91%,3.76,3760,26,11141000,NA
12/06/2020,Uttarakhand,NA,NA,NA,42783,Samples Sent,1692,35670,4417,NA,15102,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.12_Health_Bulletin.pdf,NA,NA,3.95%,3.84,3840,25,11141000,NA
13/06/2020,Uttarakhand,NA,NA,NA,44040,Samples Sent,1759,36834,4135,NA,9996,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/7132?single,NA,NA,3.99%,3.95,3953,25,11141000,NA
14/06/2020,Uttarakhand,NA,NA,NA,45344,Samples Sent,1816,37554,4661,NA,9667,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/7209?single,NA,NA,4.00%,4.07,4070,25,11141000,NA
15/06/2020,Uttarakhand,NA,NA,NA,46573,Samples Sent,1836,38643,4686,NA,9485,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1272466062592765957?s=20,NA,NA,3.94%,4.18,4180,25,11141000,NA
16/06/2020,Uttarakhand,NA,NA,NA,47870,Samples Sent,1912,39552,4621,NA,10409,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1272831747764318208/photo/1,NA,NA,3.99%,4.3,4297,25,11141000,NA
17/06/2020,Uttarakhand,NA,NA,NA,49462,Samples Sent,1985,40434,4889,NA,11175,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1273187521602760704/photo/1,NA,NA,4.01%,4.44,4440,25,11141000,NA
18/06/2020,Uttarakhand,NA,NA,NA,50796,Samples Sent,2079,42008,4411,NA,9880,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1273548516409749504?s=09,NA,NA,4.09%,4.56,4559,24,11141000,NA
19/06/2020,Uttarakhand,NA,NA,NA,53155,Samples Sent,2127,43438,4463,NA,9880,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1273904116058583040/photo/1,NA,NA,4.00%,4.77,4771,25,11141000,NA
20/06/2020,Uttarakhand,NA,NA,NA,54512,Samples Sent,2278,45131,4308,NA,10343,Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1274276677158268928/photo/1,NA,NA,4.18%,4.89,4893,24,11141000,NA
21/06/2020,Uttarakhand,NA,NA,NA,55819,Samples Sent,2324,46286,4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1274636383479410688?s=09,NA,NA,4.16%,5.01,5010,24,11141000,NA
22/06/2020,Uttarakhand,NA,NA,NA,56724,Samples Sent,2401,47852,3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1275004023435755520?s=19,NA,NA,4.23%,5.09,5091,24,11141000,NA
23/06/2020,Uttarakhand,NA,NA,NA,58338,Samples Sent,2505,49478,3883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1275365134999810050?s=20,NA,NA,4.29%,5.24,5236,23,11141000,NA
24/06/2020,Uttarakhand,NA,NA,NA,59616,Samples Sent,2568,50950,3626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1275736380224581633?s=20,NA,NA,4.31%,5.35,5351,23,11141000,NA
25/06/2020,Uttarakhand,NA,NA,NA,61165,Samples Sent,2642,52289,3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1276088036065861632?s=20,NA,NA,4.32%,5.49,5490,23,11141000,NA
26/06/2020,Uttarakhand,NA,NA,NA,62500,Samples Sent,2725,54007,3292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1276514328678592517?s=20,NA,NA,4.36%,5.61,5610,23,11141000,NA
27/06/2020,Uttarakhand,NA,NA,NA,63960,Samples Sent,2791,54918,3772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1276885928351428609?s=20,NA,NA,4.36%,5.74,5741,23,11141000,NA
28/06/2020,Uttarakhand,NA,NA,NA,64984,Samples Sent,2823,55892,3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1277243375696019456?s=20,NA,NA,4.34%,5.83,5833,23,11141000,NA
29/06/2020,Uttarakhand,NA,NA,NA,66396,Samples Sent,2831,56715,4353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.29_Health_Bulletin.pdf,https://health.uk.gov.in/,NA,4.26%,5.96,5960,23,11141000,NA
30/06/2020,Uttarakhand,NA,NA,NA,69024,Samples Sent,2881,57862,5709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.06.30_Health_Bulletin.pdf,https://t.me/Covid19india_Auxiliary_Test_Data/781,NA,4.17%,6.2,6195,24,11141000,NA
01/07/2020,Uttarakhand,NA,NA,NA,70032,Samples Sent,2947,59350,5163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.07.01_Health_Bulletin.pdf,https://health.uk.gov.in/,NA,4.21%,6.29,6286,24,11141000,NA
02/07/2020,Uttarakhand,NA,NA,NA,72104,Samples Sent,2984,60555,5968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1278730904576200704?s=20,https://health.uk.gov.in/,NA,4.14%,6.47,6472,24,11141000,NA
03/07/2020,Uttarakhand,NA,NA,NA,73738,Samples Sent,3048,62340,5753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://health.uk.gov.in/files/2020.07.03_Health_Bulletin.pdf,https://health.uk.gov.in/,https://health.uk.gov.in/pages/view/111-covid19-health-bulletin-for-uttarakhand-page-3,4.13%,6.62,6619,24,11141000,NA
04/07/2020,Uttarakhand,NA,NA,NA,76878,Samples Sent,3093,64801,6384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1279428072748400647?s=20,https://health.uk.gov.in/files/2020.07.04_Health_Bulletin.pdf,https://health.uk.gov.in/,4.02%,6.9,6900,25,11141000,NA
05/07/2020,Uttarakhand,NA,NA,NA,78306,Samples Sent,3124,66407,6171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1279785858426494978?s=20,https://health.uk.gov.in/files/2020.07.04_Health_Bulletin.pdf,https://health.uk.gov.in/,3.99%,7.03,7029,25,11141000,NA
06/07/2020,Uttarakhand,NA,NA,NA,79605,Samples Sent,3161,67731,6109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/PIBDehradun/status/1280133639611674624?s=20,https://health.uk.gov.in/files/2020.07.04_Health_Bulletin.pdf,https://health.uk.gov.in/,3.97%,7.15,7145,25,11141000,NA
07/07/2020,Uttarakhand,NA,NA,NA,81447,Samples Sent,3230,69926,5687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1280501529406029826?s=20,https://health.uk.gov.in/,NA,3.97%,7.31,7311,25,11141000,NA
08/07/2020,Uttarakhand,NA,NA,NA,83900,Samples Sent,3258,72862,5176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,https://health.uk.gov.in/files/2020.07.08_Health_Bulletin.pdf,https://health.uk.gov.in/,https://twitter.com/PIBDehradun/status/1280133639611674624?s=20,3.88%,7.53,7531,26,11141000,NA
09/07/2020,Uttarakhand,NA,NA,NA,86458,Samples Sent,3305,74975,5574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,https://twitter.com/DDnews_dehradun/status/1281226924484788225?s=20,https://health.uk.gov.in/,NA,3.82%,7.76,7760,26,11141000,NA
10/07/2020,Uttarakhand,NA,NA,NA,89179,Samples Sent,3373,77553,5649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,https://twitter.com/DDnews_dehradun/status/1281587261302173700?s=20,https://health.uk.gov.in/,https://twitter.com/PIBDehradun/status/1280133639611674624?s=20,3.78%,8,8005,26,11141000,NA
