Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,...12,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,...21,Source2,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
29/05/2020,Tamil Nadu,466550,Samples Sent,20246,445668,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-29.05.2020.pdf,NA,https://t.me/indiacovid/5829,4.34%,6.16,6164,23,75695000
30/05/2020,Tamil Nadu,479155,Samples Sent,21184,457405,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-30.05.2020.pdf,NA,NA,4.42%,6.33,6330,23,75695000
31/05/2020,Tamil Nadu,491962,Samples Sent,22333,468940,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-31.05.2020.pdf,NA,https://t.me/indiacovid/5992,4.54%,6.5,6499,22,75695000
01/06/2020,Tamil Nadu,503339,Samples Sent,23495,479208,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-01.06.2020.pdf,NA,NA,NA,NA,NA,NA,NA
02/06/2020,Tamil Nadu,514433,Samples Sent,24586,489258,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-02.06.020.pdf,NA,https://t.me/indiacovid/6139,NA,NA,NA,NA,NA
03/06/2020,Tamil Nadu,528534,Samples Sent,25872,502173,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03.06.2020.pdf,NA,https://t.me/indiacovid/6223,NA,NA,NA,NA,NA
19/04/2020,Telangana,14962,Samples Collected,858,14104,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2688?single,NA,NA,5.73%,0.4,402,17,37220000
28/04/2020,Telangana,19063,Tested,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.thehindu.com/news/national/telangana/accuracy-of-tests-more-in-telangana-eatala/article31456895.ece,NA,NA,5.29%,0.51,512,19,37220000
29/04/2020,Telangana,19278,Tested,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://124.124.103.93/COVID/home.htm,NA,https://covid19.telangana.gov.in/,5.27%,0.52,518,19,37220000
16/05/2020,Telangana,23388,Tested,1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/42,NA,https://twitter.com/TelanganaHealth/status/1262044460831178753?s=09,6.63%,0.63,628,15,37220000
11/04/2020,Tripura,337,Tested,2,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://m.facebook.com/story.php?story_fbid=2415546905213637&id=632536300181382,NA,NA,0.59%,0.08,84,169,3992000
15/04/2020,Tripura,738,Tested,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/bjpbiplab/posts/2424173307684330,NA,NA,0.27%,0.18,185,369,3992000
16/04/2020,Tripura,762,Tested,2,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2466,NA,NA,0.26%,0.19,191,381,3992000
21/04/2020,Tripura,2604,Tested,2,2602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2898?single,NA,NA,0.08%,0.65,652,1302,3992000
22/04/2020,Tripura,3215,Tested,2,3123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2983?single,NA,NA,0.06%,0.81,805,1608,3992000
01/05/2020,Tripura,4828,Tested,3,4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://tripura.gov.in/covid-test,NA,NA,0.06%,1.21,1209,1609,3992000
02/05/2020,Tripura,4955,Tested,5,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,0.10%,1.24,1241,991,3992000
03/05/2020,Tripura,5162,Tested,5,5157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,0.10%,1.29,1293,1032,3992000
04/05/2020,Tripura,5394,Tested,17,5377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,0.32%,1.35,1351,317,3992000
05/05/2020,Tripura,5850,Tested,30,5820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,0.51%,1.47,1465,195,3992000
06/05/2020,Tripura,6228,Tested,43,6185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,0.69%,1.56,1560,145,3992000
07/05/2020,Tripura,6917,Tested,89,6828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.29%,1.73,1733,78,3992000
08/05/2020,Tripura,7448,Tested,89,7359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.19%,1.87,1866,84,3992000
09/05/2020,Tripura,8340,Tested,119,8221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.43%,2.09,2089,70,3992000
10/05/2020,Tripura,9091,Tested,136,8955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.50%,2.28,2277,67,3992000
11/05/2020,Tripura,9596,Tested,154,9442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.60%,2.4,2404,62,3992000
12/05/2020,Tripura,10344,Tested,155,10189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.50%,2.59,2591,67,3992000
13/05/2020,Tripura,11146,Tested,155,10991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,1.39%,2.79,2792,72,3992000
14/05/2020,Tripura,11804,Tested,156,11648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,https://t.me/Covid19india_Auxiliary_Test_Data/5,1.32%,2.96,2957,76,3992000
15/05/2020,Tripura,12561,Tested,156,12405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/19,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.24%,3.15,3147,81,3992000
16/05/2020,Tripura,13178,Tested,167,13011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/30,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.27%,3.3,3301,79,3992000
17/05/2020,Tripura,13750,Tested,167,13583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/41,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.21%,3.44,3444,82,3992000
18/05/2020,Tripura,14286,Tested,167,14119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/49,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.17%,3.58,3579,86,3992000
19/05/2020,Tripura,15083,Tested,169,14914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/64,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.12%,3.78,3778,89,3992000
20/05/2020,Tripura,15822,Tested,173,15694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/79,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.09%,3.96,3963,91,3992000
21/05/2020,Tripura,16873,Tested,173,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/97,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.03%,4.23,4227,98,3992000
22/05/2020,Tripura,17721,Tested,175,17546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/106,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,0.99%,4.44,4439,101,3992000
23/05/2020,Tripura,18737,Tested,191,18546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/126,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.02%,4.69,4694,98,3992000
24/05/2020,Tripura,19278,Tested,191,19537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,0.99%,4.83,4829,101,3992000
25/05/2020,Tripura,20871,Tested,198,20637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/158,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,0.95%,5.23,5228,105,3992000
26/05/2020,Tripura,22049,Tested,209,21840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/176,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,0.95%,5.52,5523,105,3992000
27/05/2020,Tripura,23264,Tested,232,23032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/190,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.00%,5.83,5828,100,3992000
28/05/2020,Tripura,24126,Tested,242,23884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/207,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.00%,6.04,6044,100,3992000
29/05/2020,Tripura,25403,Tested,244,25159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/225,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,0.96%,6.36,6363,104,3992000
30/05/2020,Tripura,26376,Tested,271,26105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/234,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.03%,6.61,6607,97,3992000
31/05/2020,Tripura,27475,Tested,316,27159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/247,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,NA,NA,NA
01/06/2020,Tripura,28360,Tested,423,27937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,NA,NA,NA
02/06/2020,Tripura,29066,Tested,471,28595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/275,NA,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,NA,NA,NA,NA,NA
05/04/2020,Uttar Pradesh,5255,Samples Sent,278,4796,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WA circular :/,NA,NA,5.29%,0.02,23,19,224979000
05/04/2020,Uttar Pradesh,5255,Samples Sent,278,4796,179,NA,3927,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29%,0.02,23,19,224979000
09/04/2020,Uttar Pradesh,8402,Samples Sent,410,7898,94,NA,8671,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/c/1428198946/1789,NA,NA,4.88%,0.04,37,20,224979000
10/04/2020,Uttar Pradesh,9332,Samples Sent,433,8798,101,NA,8771,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/c/1428198946/1831,NA,NA,4.64%,0.04,41,22,224979000
11/04/2020,Uttar Pradesh,10595,Samples Sent,452,10012,131,NA,8084,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/c/1428198946/1882,NA,NA,4.27%,0.05,47,23,224979000
12/04/2020,Uttar Pradesh,11855,Samples Sent,483,11250,122,NA,8836,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2132,NA,NA,4.07%,0.05,53,25,224979000
13/04/2020,Uttar Pradesh,13287,Samples Sent,558,12542,177,NA,9274,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2199,NA,NA,4.20%,0.06,59,24,224979000
14/04/2020,Uttar Pradesh,15914,Samples Sent,660,15134,120,NA,10661,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2294?single,NA,NA,4.15%,0.07,71,24,224979000
15/04/2020,Uttar Pradesh,19506,Samples Sent,727,18595,184,NA,10952,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2356,NA,NA,3.73%,0.09,87,27,224979000
16/04/2020,Uttar Pradesh,21384,Samples Sent,805,20374,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2448,NA,NA,3.76%,0.1,95,27,224979000
17/04/2020,Uttar Pradesh,24643,Samples Sent,849,23648,146,NA,10841,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2504?single,NA,NA,3.45%,0.11,110,29,224979000
18/04/2020,Uttar Pradesh,28484,Samples Sent,974,27262,248,NA,10234,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2588,NA,NA,3.42%,0.13,127,29,224979000
19/04/2020,Uttar Pradesh,31767,Samples Sent,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/c/1248471072/11950,NA,NA,3.46%,0.14,141,29,224979000
20/04/2020,Uttar Pradesh,34326,Samples Sent,1184,32874,268,NA,10800,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1252244640079556609?s=09,NA,NA,3.45%,0.15,153,29,224979000
21/04/2020,Uttar Pradesh,37933,Samples Sent,1337,36378,218,NA,11871,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1252619570222731265?s=19,NA,NA,3.52%,0.17,169,28,224979000
22/04/2020,Uttar Pradesh,42192,Samples Sent,1449,40263,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1252986461911052289/photo/1,NA,NA,3.43%,0.19,188,29,224979000
23/04/2020,Uttar Pradesh,45483,Samples Sent,1510,43495,478,NA,12032,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3039?single,NA,NA,3.32%,0.2,202,30,224979000
24/04/2020,Uttar Pradesh,53166,Samples Sent,1621,51161,384,NA,11936,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3111?single,NA,NA,3.05%,0.24,236,33,224979000
25/04/2020,Uttar Pradesh,56851,Samples Sent,1793,54216,842,NA,11715,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3193?single,NA,NA,3.15%,0.25,253,32,224979000
26/04/2020,Uttar Pradesh,61799,Samples Sent,1873,58492,984,NA,11363,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/qazifarazahmad/status/1254434010375131138?s=19,NA,NA,3.03%,0.27,275,33,224979000
27/04/2020,Uttar Pradesh,67145,Samples Sent,1896,64139,1020,NA,11725,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3405,NA,NA,2.82%,0.3,298,35,224979000
28/04/2020,Uttar Pradesh,70307,Samples Sent,2053,67266,988,NA,11487,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3474,NA,NA,2.92%,0.31,313,34,224979000
29/04/2020,Uttar Pradesh,73716,Samples Sent,2134,70436,1146,NA,11748,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3542,NA,NA,2.89%,0.33,328,35,224979000
30/04/2020,Uttar Pradesh,78013,Samples Sent,2211,74864,938,NA,11782,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3626,NA,NA,2.83%,0.35,347,35,224979000
01/05/2020,Uttar Pradesh,82459,Samples Sent,2328,79091,1040,NA,11769,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3728?single,NA,NA,2.82%,0.37,367,35,224979000
02/05/2020,Uttar Pradesh,85729,Samples Sent,2487,82356,886,NA,11518,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3837?single,NA,NA,2.90%,0.38,381,34,224979000
03/05/2020,Uttar Pradesh,95841,Samples Sent,2645,91828,1008,NA,11049,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3941?single,NA,NA,2.76%,0.43,426,36,224979000
04/05/2020,Uttar Pradesh,98300,Samples Sent,2766,94682,852,NA,10970,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4016?single,NA,NA,2.81%,0.44,437,36,224979000
05/05/2020,Uttar Pradesh,105234,Samples Sent,2880,101389,965,NA,11003,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4075,NA,NA,2.74%,0.47,468,37,224979000
06/05/2020,Uttar Pradesh,109888,Samples Sent,2998,106043,847,NA,10797,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4163,NA,NA,2.73%,0.49,488,37,224979000
07/05/2020,Uttar Pradesh,113670,Samples Sent,3071,109628,971,NA,9575,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4195,NA,NA,2.70%,0.51,505,37,224979000
08/05/2020,Uttar Pradesh,119688,Samples Sent,3214,115646,828,NA,8722,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1258781538587758599?s=19,NA,https://t.me/indiacovid/4299?single,2.69%,0.53,532,37,224979000
09/05/2020,Uttar Pradesh,124791,Samples Sent,3373,120764,654,NA,9003,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4398?single,NA,NA,2.70%,0.55,555,37,224979000
10/05/2020,Uttar Pradesh,129955,Samples Sent,3467,125696,792,NA,8952,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4485,NA,NA,2.67%,0.58,578,37,224979000
11/05/2020,Uttar Pradesh,135760,Samples Sent,3573,131293,894,NA,9515,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4555?single,NA,NA,2.63%,0.6,603,38,224979000
12/05/2020,Uttar Pradesh,140166,Samples Sent,3664,135754,748,NA,9384,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4634?single,NA,NA,2.61%,0.62,623,38,224979000
13/05/2020,Uttar Pradesh,145637,Samples Sent,3578,141068,811,NA,9510,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4705?single,NA,NA,2.46%,0.65,647,41,224979000
14/05/2020,Uttar Pradesh,153139,Samples Sent,3902,147755,1482,NA,9911,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4767,NA,NA,2.55%,0.68,681,39,224979000
15/05/2020,Uttar Pradesh,159282,Samples Sent,4057,153588,1637,NA,9879,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4823?single,NA,NA,2.55%,0.71,708,39,224979000
16/05/2020,Uttar Pradesh,163105,Samples Sent,4258,157001,1846,NA,10201,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4903?single,NA,NA,2.61%,0.72,725,38,224979000
17/05/2020,Uttar Pradesh,172219,Samples Sent,4464,165832,1923,NA,10601,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4984?single,NA,NA,2.59%,0.77,765,39,224979000
18/05/2020,Uttar Pradesh,176479,Samples Sent,4605,170132,1742,NA,10983,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5065?single,NA,NA,2.61%,0.78,784,38,224979000
19/05/2020,Uttar Pradesh,182184,Samples Sent,4926,175412,1846,NA,12427,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5132?single,NA,NA,2.70%,0.81,810,37,224979000
20/05/2020,Uttar Pradesh,191164,Samples Sent,5175,184209,1780,NA,13178,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5225?single,NA,NA,2.71%,0.85,850,37,224979000
21/05/2020,Uttar Pradesh,206811,Samples Sent,5515,199469,1827,NA,11782,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5279?single,NA,NA,2.67%,0.92,919,37,224979000
22/05/2020,Uttar Pradesh,214060,Samples Sent,5735,207079,1246,NA,11337,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5343,NA,NA,2.68%,0.95,951,37,224979000
23/05/2020,Uttar Pradesh,217867,Samples Sent,6017,210864,986,NA,10540,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5418?single,NA,NA,2.76%,0.97,968,36,224979000
24/05/2020,Uttar Pradesh,229621,Samples Sent,6268,222341,1012,NA,10270,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5455?single,NA,NA,2.73%,1.02,1021,37,224979000
25/05/2020,Uttar Pradesh,235622,Samples Sent,6497,228173,952,NA,9768,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1264946742786576384?s=19,NA,NA,2.76%,1.05,1047,36,224979000
26/05/2020,Uttar Pradesh,240588,Samples Sent,6724,232290,1574,NA,9558,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5608?single,NA,NA,2.79%,1.07,1069,36,224979000
27/05/2020,Uttar Pradesh,240588,Samples Sent,6991,239592,1182,NA,8454,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANINewsUP/status/1265675407887499265?s=19,NA,NA,2.91%,1.07,1069,34,224979000
28/05/2020,Uttar Pradesh,256267,Samples Sent,7170,247747,1350,NA,8507,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5772?single,NA,NA,2.80%,1.14,1139,36,224979000
29/05/2020,Uttar Pradesh,270920,Samples Sent,7445,261911,1564,NA,9556,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5859?single,NA,NA,2.75%,1.2,1204,36,224979000
30/05/2020,Uttar Pradesh,279288,Samples Sent,7701,270160,1427,NA,9002,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5933?single,NA,NA,2.76%,1.24,1241,36,224979000
31/05/2020,Uttar Pradesh,289892,Samples Sent,8075,279569,2248,NA,8472,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6025?single,NA,NA,2.79%,1.29,1289,36,224979000
01/06/2020,Uttar Pradesh,297903,Samples Sent,8361,287806,2456,NA,8386,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6095?single,NA,NA,NA,NA,NA,NA,NA
02/06/2020,Uttar Pradesh,307621,Samples Sent,8729,296705,2187,NA,8386,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6181?single,NA,NA,NA,NA,NA,NA,NA
03/06/2020,Uttar Pradesh,317780,Samples Sent,8870,306672,2238,NA,7895,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6266?single,NA,NA,NA,NA,NA,NA,NA
02/04/2020,Uttarakhand,678,Samples Sent,7,554,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/UKMedicalHealth/photos/a.1666257713623931/2556543367928690/?type=3&theater,NA,NA,1.03%,0.06,61,97,11141000
07/04/2020,Uttarakhand,1289,Samples Sent,32,1092,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48%,0.12,116,40,11141000
09/04/2020,Uttarakhand,1531,Samples Sent,35,1235,261,NA,1637,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_9_April_2020_8.00PM.pdf,NA,NA,2.29%,0.14,137,44,11141000
10/04/2020,Uttarakhand,1688,Samples Sent,35,1320,333,NA,3770,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,478,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_10_April_2020__5_PM.pdf,NA,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.07%,0.15,152,48,11141000
11/04/2020,Uttarakhand,1705,Samples Sent,35,1340,330,NA,2693,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,480,http://health.uk.gov.in/files/11.04.2020_Daily_Bulletin.pdf,NA,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.05%,0.15,153,49,11141000
12/04/2020,Uttarakhand,1820,Samples Sent,35,1452,333,NA,1823,Institutional,NA,NA,NA,NA,NA,NA,NA,NA,448,https://m.facebook.com/UKMedicalHealth/photos/pcb.2564454990470861/2564454917137535/?type=3&source=49,NA,NA,1.92%,0.16,163,52,11141000
