place,date,first_dose,second_dose,total_doses,source,raw_timestamp,pull_time,precaution_dose
Jammu and Kashmir,2022-06-14,11315752,11383998,23148153,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,448403
Jharkhand,2022-06-14,23413644,16556927,40352889,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,382318
Karnataka,2022-06-14,54604497,52910106,110208360,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,2693757
Kerala,2022-06-14,28848071,24683090,55402541,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,1871380
Ladakh,2022-06-14,237159,199794,506769,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,69816
Lakshadweep,2022-06-14,61477,58685,124311,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,4149
Madhya Pradesh,2022-06-14,60390597,57713850,119638111,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,1533664
Maharashtra,2022-06-14,90642031,74068474,167920042,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,3209537
Manipur,2022-06-14,1579521,1243787,2925088,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,101780
Meghalaya,2022-06-14,1424687,1056072,2526830,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,46071
Mizoram,2022-06-14,878291,709861,1636419,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,48267
Nagaland,2022-06-14,912158,724118,1670031,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,33755
Odisha,2022-06-14,34786545,31549871,67823470,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,1487054
Puducherry,2022-06-14,969302,728282,1724336,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,26752
Punjab,2022-06-14,23899641,19665646,44251001,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,685714
Rajasthan,2022-06-14,56433802,48548674,106979580,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,1997104
Sikkim,2022-06-14,586979,543325,1169031,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,38727
Tamil Nadu,2022-06-14,59333737,51555001,112072327,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,1183589
Telangana,2022-06-14,32214861,30667266,63764811,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,882684
Tripura,2022-06-14,2879497,2424572,5443515,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,139446
Uttar Pradesh,2022-06-14,174956966,155178514,333459544,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,3324064
Uttarakhand,2022-06-14,9034579,8447205,18108343,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,626559
West Bengal,2022-06-14,72975766,64586553,140794714,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,3232395
Dadra and Nagar Haveli and Daman and Diu,2022-06-14,776877,622540,1415993,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,
India,2022-06-14,1009954167,900488132,1948321219,"",2022-06-14T10:30:00Z,2022-06-14T01:11:22.967Z,
Andaman and Nicobar Islands,2022-06-15,343484,340755,710635,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,26396
Andhra Pradesh,2022-06-15,44627452,47476783,96267734,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,4163499
Arunachal Pradesh,2022-06-15,917211,770122,1722170,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,34837
Assam,2022-06-15,24454619,21078011,46099221,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,566591
Bihar,2022-06-15,70951606,60745317,134035096,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,2338173
Chandigarh,2022-06-15,1176867,961175,2188404,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,50362
Chhattisgarh,2022-06-15,20695852,18458423,39743374,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,589099
Delhi,2022-06-15,18090029,15191954,34587419,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,1305436
Goa,2022-06-15,1434065,1281713,2774596,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,58818
Gujarat,2022-06-15,54007010,52942544,110600562,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,3651008
Haryana,2022-06-15,23553093,19342999,43711000,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,814908
Himachal Pradesh,2022-06-15,6597622,6210661,13186158,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,377875
Jammu and Kashmir,2022-06-15,11316140,11388554,23154230,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,449536
Jharkhand,2022-06-15,23420539,16572116,40376967,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,384312
Karnataka,2022-06-15,54615159,52947060,110278943,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,2716724
Kerala,2022-06-15,28856287,24693519,55438224,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,1888418
Ladakh,2022-06-15,237172,199836,507445,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,70437
Lakshadweep,2022-06-15,61477,58697,124323,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,4149
Madhya Pradesh,2022-06-15,60391942,57735778,119675325,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,1547605
Maharashtra,2022-06-15,90650394,74104752,167996605,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,3241459
Manipur,2022-06-15,1581770,1245595,2929522,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,102157
Meghalaya,2022-06-15,1425563,1056732,2528375,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,46080
Mizoram,2022-06-15,878519,711101,1638113,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,48493
Nagaland,2022-06-15,912338,724311,1670437,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,33788
Odisha,2022-06-15,34790501,31567698,67852175,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,1493976
Puducherry,2022-06-15,969449,728831,1725309,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,27029
Punjab,2022-06-15,23900294,19672276,44259528,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,686958
Rajasthan,2022-06-15,56441324,48592639,107047357,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,2013394
Sikkim,2022-06-15,586982,543334,1169050,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,38734
Tamil Nadu,2022-06-15,59345313,51603387,112138019,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,1189319
Telangana,2022-06-15,32216353,30678139,63785221,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,890729
Tripura,2022-06-15,2880536,2427149,5447966,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,140281
Uttar Pradesh,2022-06-15,175010703,155724615,334079118,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,3343800
Uttarakhand,2022-06-15,9036761,8453659,18123325,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,632905
West Bengal,2022-06-15,72979354,64612063,140848661,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,3257244
Dadra and Nagar Haveli and Daman and Diu,2022-06-15,776900,622590,1417523,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,
India,2022-06-15,1010130680,901464888,1949838130,"",2022-06-15T10:30:00Z,2022-06-15T01:12:55.922706Z,
Andaman and Nicobar Islands,2022-06-16,343506,340811,710724,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,26407
Andhra Pradesh,2022-06-16,44628554,47481050,96324380,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,4214776
Arunachal Pradesh,2022-06-16,918081,770753,1724029,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,35195
Assam,2022-06-16,24463545,21098119,46134130,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,572466
Bihar,2022-06-16,70968816,60799671,134155709,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,2387222
Chandigarh,2022-06-16,1176946,961527,2189088,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,50615
Chhattisgarh,2022-06-16,20698184,18471001,39765107,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,595922
Delhi,2022-06-16,18093817,15200377,34614500,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,1320306
Goa,2022-06-16,1434149,1281932,2775500,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,59419
Gujarat,2022-06-16,54009388,52959290,110643494,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,3674816
Haryana,2022-06-16,23554505,19350790,43731127,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,825832
Himachal Pradesh,2022-06-16,6598001,6212138,13190875,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,380736
Jammu and Kashmir,2022-06-16,11316227,11390693,23157787,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,450867
Jharkhand,2022-06-16,23427973,16587053,40401249,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,386223
Karnataka,2022-06-16,54664593,53116037,110637105,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,2856475
Kerala,2022-06-16,28860790,24694647,55447774,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,1892337
Ladakh,2022-06-16,237187,199965,508221,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,71069
Lakshadweep,2022-06-16,61481,58786,124417,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,4150
Madhya Pradesh,2022-06-16,60394658,57767097,119737459,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,1575704
Maharashtra,2022-06-16,90660320,74150393,168091330,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,3280617
Manipur,2022-06-16,1583386,1246921,2933077,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,102770
Meghalaya,2022-06-16,1425886,1057028,2528998,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,46084
Mizoram,2022-06-16,878536,711158,1638226,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,48532
Nagaland,2022-06-16,912550,724408,1670787,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,33829
Odisha,2022-06-16,34793995,31583796,67878365,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,1500574
Puducherry,2022-06-16,969574,729374,1726219,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,27271
Punjab,2022-06-16,23903346,19694650,44288574,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,690578
Rajasthan,2022-06-16,56448182,48639892,107118313,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,2030239
Sikkim,2022-06-16,586991,543380,1169131,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,38760
Tamil Nadu,2022-06-16,59356840,51645101,112196675,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,1194734
Telangana,2022-06-16,32218136,30690601,63806475,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,897738
Tripura,2022-06-16,2881012,2428446,5450281,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,140823
Uttar Pradesh,2022-06-16,175048912,156143484,334550221,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,3357825
Uttarakhand,2022-06-16,9038655,8461743,18139299,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,638901
West Bengal,2022-06-16,72982439,64638638,140904884,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,3283807
Dadra and Nagar Haveli and Daman and Diu,2022-06-16,776970,622815,1420698,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,
India,2022-06-16,1010316131,902453565,1951484228,"",2022-06-16T10:30:00Z,2022-06-16T01:22:49.430094Z,
Andaman and Nicobar Islands,2022-06-17,343520,340870,710839,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,26449
Andhra Pradesh,2022-06-17,44628991,47486480,96382611,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,4267140
Arunachal Pradesh,2022-06-17,919191,771296,1725837,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,35350
Assam,2022-06-17,24480240,21127618,46188742,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,580884
Bihar,2022-06-17,70988124,60865310,134303420,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,2449986
Chandigarh,2022-06-17,1177022,961821,2189648,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,50805
Chhattisgarh,2022-06-17,20702304,18491288,39800093,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,606501
Delhi,2022-06-17,18097187,15208259,34643480,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,1338034
Goa,2022-06-17,1434213,1282192,2776377,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,59972
Gujarat,2022-06-17,54018180,53000974,110742404,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,3723250
Haryana,2022-06-17,23556393,19362124,43759128,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,840611
Himachal Pradesh,2022-06-17,6598405,6214038,13197368,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,384925
Jammu and Kashmir,2022-06-17,11316536,11395576,23164766,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,452654
Jharkhand,2022-06-17,23434173,16601879,40425010,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,388958
Karnataka,2022-06-17,54675213,53152390,110714215,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,2886612
Kerala,2022-06-17,28870892,24703184,55478626,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,1904550
Ladakh,2022-06-17,237192,199987,509047,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,71868
Lakshadweep,2022-06-17,61483,58819,124452,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,4150
Madhya Pradesh,2022-06-17,60397354,57794740,119801556,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,1609462
Maharashtra,2022-06-17,90671987,74201687,168194547,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,3320873
Manipur,2022-06-17,1584563,1247801,2935707,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,103343
Meghalaya,2022-06-17,1426269,1057559,2529994,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,46166
Mizoram,2022-06-17,878792,712188,1640020,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,49040
Nagaland,2022-06-17,912905,724789,1671646,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,33952
Odisha,2022-06-17,34798248,31603032,67910034,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,1508754
Puducherry,2022-06-17,969735,729977,1727255,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,27543
Punjab,2022-06-17,23906441,19719672,44320926,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,694813
Rajasthan,2022-06-17,56452848,48670809,107165735,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,2042078
Sikkim,2022-06-17,587001,543428,1169434,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,39005
Tamil Nadu,2022-06-17,59377229,51691310,112268421,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,1199882
Telangana,2022-06-17,32219405,30700914,63825602,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,905283
Tripura,2022-06-17,2882310,2431344,5455346,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,141692
Uttar Pradesh,2022-06-17,175103894,156676862,335157209,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,3376453
Uttarakhand,2022-06-17,9041109,8469190,18155774,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,645475
West Bengal,2022-06-17,72986180,64662718,140959010,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,3310112
Dadra and Nagar Haveli and Daman and Diu,2022-06-17,777043,623004,1425169,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,
India,2022-06-17,1010512572,903485129,1953149448,"",2022-06-17T10:30:00Z,2022-06-17T01:22:46.140654Z,
Andaman and Nicobar Islands,2022-06-18,343537,340908,711000,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,26555
Andhra Pradesh,2022-06-18,44629426,47488003,96424822,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,4307393
Arunachal Pradesh,2022-06-18,920340,771879,1727906,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,35687
Assam,2022-06-18,24494052,21152139,46235694,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,589503
Bihar,2022-06-18,71004258,60923594,134432467,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,2504615
Chandigarh,2022-06-18,1177110,962201,2190332,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,51021
Chhattisgarh,2022-06-18,20705368,18505493,39824531,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,613670
Delhi,2022-06-18,18099236,15214195,34668570,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,1355139
Goa,2022-06-18,1434327,1282456,2777765,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,60982
Gujarat,2022-06-18,54026053,53032768,110813646,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,3754825
Haryana,2022-06-18,23558000,19373308,43786250,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,854942
Himachal Pradesh,2022-06-18,6598973,6216277,13204620,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,389370
Jammu and Kashmir,2022-06-18,11317058,11401248,23172845,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,454539
Jharkhand,2022-06-18,23440474,16616259,40448897,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,392164
Karnataka,2022-06-18,54687313,53188704,110790956,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,2914939
Kerala,2022-06-18,28885341,24714391,55517770,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,1918038
Ladakh,2022-06-18,237202,200009,509717,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,72506
Lakshadweep,2022-06-18,61493,58957,124601,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,4151
Madhya Pradesh,2022-06-18,60399267,57813926,119850875,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,1637682
Maharashtra,2022-06-18,90685145,74252783,168304437,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,3366509
Manipur,2022-06-18,1585771,1249228,2938837,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,103838
Meghalaya,2022-06-18,1426359,1057632,2530158,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,46167
Mizoram,2022-06-18,879083,712866,1641239,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,49290
Nagaland,2022-06-18,913379,725293,1672685,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,34013
Odisha,2022-06-18,34802914,31625243,67948648,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,1520491
Puducherry,2022-06-18,969854,730734,1728436,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,27848
Punjab,2022-06-18,23909069,19748827,44356818,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,698922
Rajasthan,2022-06-18,56459943,48722054,107241627,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,2059630
Sikkim,2022-06-18,587081,543446,1169616,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,39089
Tamil Nadu,2022-06-18,59391763,51733896,112331343,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,1205684
Telangana,2022-06-18,32220618,30712322,63844440,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,911500
Tripura,2022-06-18,2883384,2433733,5459547,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,142430
Uttar Pradesh,2022-06-18,175162700,157207917,335764482,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,3393865
Uttarakhand,2022-06-18,9042893,8474237,18169269,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,652139
West Bengal,2022-06-18,72991971,64699890,141041803,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,3349942
Dadra and Nagar Haveli and Daman and Diu,2022-06-18,777128,623216,1432096,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,
India,2022-06-18,1010707883,904510032,1954788745,"",2022-06-18T10:30:00Z,2022-06-18T01:23:15.529128Z,
Andaman and Nicobar Islands,2022-06-19,343579,341016,711349,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,26754
Andhra Pradesh,2022-06-19,44629785,47491155,96492364,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,4371424
Arunachal Pradesh,2022-06-19,920928,772352,1729145,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,35865
Assam,2022-06-19,24503989,21176092,46277660,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,597579
Bihar,2022-06-19,71013485,60956095,134505790,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,2536210
Chandigarh,2022-06-19,1177243,962690,2191272,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,51339
Chhattisgarh,2022-06-19,20708987,18521027,39849981,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,619967
Delhi,2022-06-19,18101994,15222094,34707619,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,1383531
Goa,2022-06-19,1434378,1282573,2778883,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,61932
Gujarat,2022-06-19,54030122,53050372,110861010,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,3780516
Haryana,2022-06-19,23559156,19380114,43807403,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,868133
Himachal Pradesh,2022-06-19,6599474,6219029,13211983,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,393480
Jammu and Kashmir,2022-06-19,11317668,11405070,23179377,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,456639
Jharkhand,2022-06-19,23446133,16628538,40470334,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,395663
Karnataka,2022-06-19,54696866,53223611,110871761,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,2951284
Kerala,2022-06-19,28900249,24747039,55575333,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,1928045
Ladakh,2022-06-19,237224,200057,510425,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,73144
Lakshadweep,2022-06-19,61494,58957,124603,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,4152
Madhya Pradesh,2022-06-19,60402081,57834649,119905458,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,1668728
Maharashtra,2022-06-19,90698303,74294881,168414120,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,3420936
Manipur,2022-06-19,1585854,1249766,2939616,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,103996
Meghalaya,2022-06-19,1426536,1057870,2530573,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,46167
Mizoram,2022-06-19,879083,712926,1641310,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,49301
Nagaland,2022-06-19,913409,725386,1672875,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,34080
Odisha,2022-06-19,34807714,31646301,67987054,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,1533039
Puducherry,2022-06-19,970125,732094,1730568,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,28349
Punjab,2022-06-19,23911990,19774798,44389716,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,702928
Rajasthan,2022-06-19,56466300,48774587,107315287,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,2074400
Sikkim,2022-06-19,587091,543476,1169681,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,39114
Tamil Nadu,2022-06-19,59404609,51782463,112401214,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,1214142
Telangana,2022-06-19,32222968,30723649,63868604,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,921987
Tripura,2022-06-19,2883535,2434250,5460803,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,143018
Uttar Pradesh,2022-06-19,175201324,157607991,336220962,"",2022-06-19T10:30:00Z,2022-06-19T01:23:17.129114Z,3411647
