place,Day,variable,value,text
Uttar Pradesh,2021-05-24,pct_two_doses,1.4948,India<br>2021-05-24: 1.49% with two doses<br>
Uttar Pradesh,2021-05-25,pct_two_doses,1.5021,India<br>2021-05-25: 1.5% with two doses<br>
Uttar Pradesh,2021-05-26,pct_two_doses,1.508,India<br>2021-05-26: 1.51% with two doses<br>
Uttar Pradesh,2021-05-27,pct_two_doses,1.5142,India<br>2021-05-27: 1.51% with two doses<br>
Uttar Pradesh,2021-05-28,pct_two_doses,1.5221,India<br>2021-05-28: 1.52% with two doses<br>
Uttar Pradesh,2021-05-29,pct_two_doses,1.5334,India<br>2021-05-29: 1.53% with two doses<br>
Uttar Pradesh,2021-05-30,pct_two_doses,1.5336,India<br>2021-05-30: 1.53% with two doses<br>
Uttar Pradesh,2021-05-31,pct_two_doses,1.547,India<br>2021-05-31: 1.55% with two doses<br>
Uttar Pradesh,2021-06-01,pct_two_doses,1.5581,India<br>2021-06-01: 1.56% with two doses<br>
Uttar Pradesh,2021-06-02,pct_two_doses,1.5704,India<br>2021-06-02: 1.57% with two doses<br>
Uttar Pradesh,2021-06-03,pct_two_doses,1.5831,India<br>2021-06-03: 1.58% with two doses<br>
Uttar Pradesh,2021-06-04,pct_two_doses,1.5982,India<br>2021-06-04: 1.6% with two doses<br>
Uttar Pradesh,2021-06-05,pct_two_doses,1.6123,India<br>2021-06-05: 1.61% with two doses<br>
Uttar Pradesh,2021-06-06,pct_two_doses,1.613,India<br>2021-06-06: 1.61% with two doses<br>
Uttar Pradesh,2021-06-07,pct_two_doses,1.6249,India<br>2021-06-07: 1.62% with two doses<br>
Uttar Pradesh,2021-06-08,pct_two_doses,1.6351,India<br>2021-06-08: 1.64% with two doses<br>
Uttar Pradesh,2021-06-09,pct_two_doses,1.6451,India<br>2021-06-09: 1.65% with two doses<br>
Uttar Pradesh,2021-06-10,pct_two_doses,1.6574,India<br>2021-06-10: 1.66% with two doses<br>
Uttar Pradesh,2021-06-11,pct_two_doses,1.6726,India<br>2021-06-11: 1.67% with two doses<br>
Uttar Pradesh,2021-06-12,pct_two_doses,1.6867,India<br>2021-06-12: 1.69% with two doses<br>
Uttar Pradesh,2021-06-13,pct_two_doses,1.6872,India<br>2021-06-13: 1.69% with two doses<br>
Uttar Pradesh,2021-06-14,pct_two_doses,1.7054,India<br>2021-06-14: 1.71% with two doses<br>
Uttar Pradesh,2021-06-15,pct_two_doses,1.7226,India<br>2021-06-15: 1.72% with two doses<br>
Uttar Pradesh,2021-06-16,pct_two_doses,1.738,India<br>2021-06-16: 1.74% with two doses<br>
Uttar Pradesh,2021-06-17,pct_two_doses,1.7547,India<br>2021-06-17: 1.75% with two doses<br>
Uttar Pradesh,2021-06-18,pct_two_doses,1.7719,India<br>2021-06-18: 1.77% with two doses<br>
Uttar Pradesh,2021-06-19,pct_two_doses,1.7878,India<br>2021-06-19: 1.79% with two doses<br>
Uttar Pradesh,2021-06-20,pct_two_doses,1.7884,India<br>2021-06-20: 1.79% with two doses<br>
Uttar Pradesh,2021-06-21,pct_two_doses,1.8055,India<br>2021-06-21: 1.81% with two doses<br>
Uttar Pradesh,2021-06-22,pct_two_doses,1.8231,India<br>2021-06-22: 1.82% with two doses<br>
Uttar Pradesh,2021-06-23,pct_two_doses,1.8404,India<br>2021-06-23: 1.84% with two doses<br>
Uttar Pradesh,2021-06-24,pct_two_doses,1.8633,India<br>2021-06-24: 1.86% with two doses<br>
Uttar Pradesh,2021-06-25,pct_two_doses,1.893,India<br>2021-06-25: 1.89% with two doses<br>
Uttar Pradesh,2021-06-26,pct_two_doses,1.9209,India<br>2021-06-26: 1.92% with two doses<br>
Uttar Pradesh,2021-06-27,pct_two_doses,1.9225,India<br>2021-06-27: 1.92% with two doses<br>
Uttar Pradesh,2021-06-28,pct_two_doses,1.9604,India<br>2021-06-28: 1.96% with two doses<br>
Uttar Pradesh,2021-06-29,pct_two_doses,1.9864,India<br>2021-06-29: 1.99% with two doses<br>
Uttar Pradesh,2021-06-30,pct_two_doses,1.9951,India<br>2021-06-30: 2% with two doses<br>
Uttar Pradesh,2021-07-01,pct_two_doses,2.0386,India<br>2021-07-01: 2.04% with two doses<br>
Uttar Pradesh,2021-07-02,pct_two_doses,2.0908,India<br>2021-07-02: 2.09% with two doses<br>
Uttar Pradesh,2021-07-03,pct_two_doses,2.1425,India<br>2021-07-03: 2.14% with two doses<br>
Uttar Pradesh,2021-07-04,pct_two_doses,2.1453,India<br>2021-07-04: 2.15% with two doses<br>
Uttar Pradesh,2021-07-05,pct_two_doses,2.2278,India<br>2021-07-05: 2.23% with two doses<br>
Uttar Pradesh,2021-07-06,pct_two_doses,2.3156,India<br>2021-07-06: 2.32% with two doses<br>
Uttar Pradesh,2021-07-07,pct_two_doses,2.3894,India<br>2021-07-07: 2.39% with two doses<br>
Uttar Pradesh,2021-07-08,pct_two_doses,2.4593,India<br>2021-07-08: 2.46% with two doses<br>
Uttar Pradesh,2021-07-09,pct_two_doses,2.5291,India<br>2021-07-09: 2.53% with two doses<br>
Uttar Pradesh,2021-07-10,pct_two_doses,2.5769,India<br>2021-07-10: 2.58% with two doses<br>
Uttar Pradesh,2021-07-11,pct_two_doses,2.5786,India<br>2021-07-11: 2.58% with two doses<br>
Uttar Pradesh,2021-07-12,pct_two_doses,2.6401,India<br>2021-07-12: 2.64% with two doses<br>
Uttar Pradesh,2021-07-13,pct_two_doses,2.7043,India<br>2021-07-13: 2.7% with two doses<br>
Uttar Pradesh,2021-07-14,pct_two_doses,2.7431,India<br>2021-07-14: 2.74% with two doses<br>
Uttar Pradesh,2021-07-15,pct_two_doses,2.8038,India<br>2021-07-15: 2.8% with two doses<br>
Uttar Pradesh,2021-07-16,pct_two_doses,2.8501,India<br>2021-07-16: 2.85% with two doses<br>
Uttar Pradesh,2021-07-17,pct_two_doses,2.8987,India<br>2021-07-17: 2.9% with two doses<br>
Uttar Pradesh,2021-07-18,pct_two_doses,2.9007,India<br>2021-07-18: 2.9% with two doses<br>
Uttar Pradesh,2021-07-19,pct_two_doses,2.9592,India<br>2021-07-19: 2.96% with two doses<br>
Uttar Pradesh,2021-07-20,pct_two_doses,3.0068,India<br>2021-07-20: 3.01% with two doses<br>
Uttar Pradesh,2021-07-21,pct_two_doses,3.0394,India<br>2021-07-21: 3.04% with two doses<br>
Uttar Pradesh,2021-07-22,pct_two_doses,3.0945,India<br>2021-07-22: 3.09% with two doses<br>
Uttar Pradesh,2021-07-23,pct_two_doses,3.1573,India<br>2021-07-23: 3.16% with two doses<br>
Uttar Pradesh,2021-07-24,pct_two_doses,3.2044,India<br>2021-07-24: 3.2% with two doses<br>
Uttar Pradesh,2021-07-25,pct_two_doses,3.2063,India<br>2021-07-25: 3.21% with two doses<br>
Uttar Pradesh,2021-07-26,pct_two_doses,3.2607,India<br>2021-07-26: 3.26% with two doses<br>
Uttar Pradesh,2021-07-27,pct_two_doses,3.3025,India<br>2021-07-27: 3.3% with two doses<br>
Uttar Pradesh,2021-07-28,pct_two_doses,3.3414,India<br>2021-07-28: 3.34% with two doses<br>
Uttar Pradesh,2021-07-29,pct_two_doses,3.3762,India<br>2021-07-29: 3.38% with two doses<br>
Uttar Pradesh,2021-07-30,pct_two_doses,3.4213,India<br>2021-07-30: 3.42% with two doses<br>
Uttar Pradesh,2021-07-31,pct_two_doses,3.4635,India<br>2021-07-31: 3.46% with two doses<br>
Uttar Pradesh,2021-08-01,pct_two_doses,3.465,India<br>2021-08-01: 3.46% with two doses<br>
Uttar Pradesh,2021-08-02,pct_two_doses,3.4963,India<br>2021-08-02: 3.5% with two doses<br>
Uttar Pradesh,2021-08-03,pct_two_doses,3.5879,India<br>2021-08-03: 3.59% with two doses<br>
Uttar Pradesh,2021-08-04,pct_two_doses,3.6189,India<br>2021-08-04: 3.62% with two doses<br>
Uttar Pradesh,2021-08-05,pct_two_doses,3.6635,India<br>2021-08-05: 3.66% with two doses<br>
Uttar Pradesh,2021-08-06,pct_two_doses,3.6985,India<br>2021-08-06: 3.7% with two doses<br>
Uttar Pradesh,2021-08-07,pct_two_doses,3.73,India<br>2021-08-07: 3.73% with two doses<br>
Uttar Pradesh,2021-08-08,pct_two_doses,3.7323,India<br>2021-08-08: 3.73% with two doses<br>
Uttar Pradesh,2021-08-09,pct_two_doses,3.7863,India<br>2021-08-09: 3.79% with two doses<br>
Uttar Pradesh,2021-08-10,pct_two_doses,3.8307,India<br>2021-08-10: 3.83% with two doses<br>
Uttar Pradesh,2021-08-11,pct_two_doses,3.8682,India<br>2021-08-11: 3.87% with two doses<br>
Uttar Pradesh,2021-08-12,pct_two_doses,3.9213,India<br>2021-08-12: 3.92% with two doses<br>
Uttar Pradesh,2021-08-13,pct_two_doses,3.9724,India<br>2021-08-13: 3.97% with two doses<br>
Uttar Pradesh,2021-08-14,pct_two_doses,4.0805,India<br>2021-08-14: 4.08% with two doses<br>
Uttar Pradesh,2021-08-15,pct_two_doses,4.0828,India<br>2021-08-15: 4.08% with two doses<br>
Uttar Pradesh,2021-08-16,pct_two_doses,4.1633,India<br>2021-08-16: 4.16% with two doses<br>
Uttar Pradesh,2021-08-17,pct_two_doses,4.2153,India<br>2021-08-17: 4.22% with two doses<br>
Uttar Pradesh,2021-08-18,pct_two_doses,4.2658,India<br>2021-08-18: 4.27% with two doses<br>
Uttar Pradesh,2021-08-19,pct_two_doses,4.3254,India<br>2021-08-19: 4.33% with two doses<br>
Uttar Pradesh,2021-08-20,pct_two_doses,4.3714,India<br>2021-08-20: 4.37% with two doses<br>
Uttar Pradesh,2021-08-21,pct_two_doses,4.4858,India<br>2021-08-21: 4.49% with two doses<br>
Uttar Pradesh,2021-08-22,pct_two_doses,4.4883,India<br>2021-08-22: 4.49% with two doses<br>
Uttar Pradesh,2021-08-23,pct_two_doses,4.5346,India<br>2021-08-23: 4.53% with two doses<br>
Uttar Pradesh,2021-08-24,pct_two_doses,4.5975,India<br>2021-08-24: 4.6% with two doses<br>
Uttar Pradesh,2021-08-25,pct_two_doses,4.6616,India<br>2021-08-25: 4.66% with two doses<br>
Uttar Pradesh,2021-08-26,pct_two_doses,4.7238,India<br>2021-08-26: 4.72% with two doses<br>
Uttar Pradesh,2021-08-27,pct_two_doses,4.8666,India<br>2021-08-27: 4.87% with two doses<br>
Uttar Pradesh,2021-08-29,pct_two_doses,5.0375,India<br>2021-08-29: 5.04% with two doses<br>
Uttar Pradesh,2021-08-30,pct_two_doses,5.1044,India<br>2021-08-30: 5.1% with two doses<br>
Uttar Pradesh,2021-08-31,pct_two_doses,5.2017,India<br>2021-08-31: 5.2% with two doses<br>
Uttar Pradesh,2021-09-01,pct_two_doses,5.2802,India<br>2021-09-01: 5.28% with two doses<br>
Uttar Pradesh,2021-09-02,pct_two_doses,5.3909,India<br>2021-09-02: 5.39% with two doses<br>
Uttar Pradesh,2021-09-03,pct_two_doses,5.4856,India<br>2021-09-03: 5.49% with two doses<br>
Uttar Pradesh,2021-09-04,pct_two_doses,5.6686,India<br>2021-09-04: 5.67% with two doses<br>
Uttar Pradesh,2021-09-05,pct_two_doses,5.6746,India<br>2021-09-05: 5.67% with two doses<br>
Uttar Pradesh,2021-09-06,pct_two_doses,5.8693,India<br>2021-09-06: 5.87% with two doses<br>
Uttar Pradesh,2021-09-07,pct_two_doses,5.9907,India<br>2021-09-07: 5.99% with two doses<br>
Uttar Pradesh,2021-09-08,pct_two_doses,6.0764,India<br>2021-09-08: 6.08% with two doses<br>
Uttar Pradesh,2021-09-09,pct_two_doses,6.1757,India<br>2021-09-09: 6.18% with two doses<br>
Uttar Pradesh,2021-09-10,pct_two_doses,6.298,India<br>2021-09-10: 6.3% with two doses<br>
Uttar Pradesh,2021-09-11,pct_two_doses,6.5095,India<br>2021-09-11: 6.51% with two doses<br>
Uttar Pradesh,2021-09-12,pct_two_doses,6.5161,India<br>2021-09-12: 6.52% with two doses<br>
Uttar Pradesh,2021-09-13,pct_two_doses,6.6539,India<br>2021-09-13: 6.65% with two doses<br>
Uttar Pradesh,2021-09-14,pct_two_doses,6.7723,India<br>2021-09-14: 6.77% with two doses<br>
Uttar Pradesh,2021-09-15,pct_two_doses,6.8299,India<br>2021-09-15: 6.83% with two doses<br>
Uttar Pradesh,2021-09-16,pct_two_doses,6.8962,India<br>2021-09-16: 6.9% with two doses<br>
Uttar Pradesh,2021-09-17,pct_two_doses,7.1799,India<br>2021-09-17: 7.18% with two doses<br>
Uttar Pradesh,2021-09-18,pct_two_doses,7.398,India<br>2021-09-18: 7.4% with two doses<br>
Uttar Pradesh,2021-09-19,pct_two_doses,7.4065,India<br>2021-09-19: 7.41% with two doses<br>
Uttar Pradesh,2021-09-20,pct_two_doses,7.5936,India<br>2021-09-20: 7.59% with two doses<br>
Uttar Pradesh,2021-09-21,pct_two_doses,7.7293,India<br>2021-09-21: 7.73% with two doses<br>
Uttar Pradesh,2021-09-22,pct_two_doses,7.8382,India<br>2021-09-22: 7.84% with two doses<br>
Uttar Pradesh,2021-09-23,pct_two_doses,7.9999,India<br>2021-09-23: 8% with two doses<br>
Uttar Pradesh,2021-09-24,pct_two_doses,8.1183,India<br>2021-09-24: 8.12% with two doses<br>
Uttar Pradesh,2021-09-25,pct_two_doses,8.3063,India<br>2021-09-25: 8.31% with two doses<br>
Uttar Pradesh,2021-09-26,pct_two_doses,8.3125,India<br>2021-09-26: 8.31% with two doses<br>
Uttar Pradesh,2021-09-27,pct_two_doses,8.7438,India<br>2021-09-27: 8.74% with two doses<br>
Uttar Pradesh,2021-09-28,pct_two_doses,8.9349,India<br>2021-09-28: 8.93% with two doses<br>
Uttar Pradesh,2021-09-29,pct_two_doses,9.0552,India<br>2021-09-29: 9.06% with two doses<br>
Uttar Pradesh,2021-09-30,pct_two_doses,9.2038,India<br>2021-09-30: 9.2% with two doses<br>
Uttar Pradesh,2021-10-01,pct_two_doses,9.5126,India<br>2021-10-01: 9.51% with two doses<br>
Uttar Pradesh,2021-10-02,pct_two_doses,9.6223,India<br>2021-10-02: 9.62% with two doses<br>
Uttar Pradesh,2021-10-03,pct_two_doses,9.6295,India<br>2021-10-03: 9.63% with two doses<br>
Uttar Pradesh,2021-10-04,pct_two_doses,9.9143,India<br>2021-10-04: 9.91% with two doses<br>
Uttar Pradesh,2021-10-05,pct_two_doses,10.0839,India<br>2021-10-05: 10.08% with two doses<br>
Uttar Pradesh,2021-10-06,pct_two_doses,10.1775,India<br>2021-10-06: 10.18% with two doses<br>
Uttar Pradesh,2021-10-07,pct_two_doses,10.3038,India<br>2021-10-07: 10.3% with two doses<br>
Uttar Pradesh,2021-10-08,pct_two_doses,10.6228,India<br>2021-10-08: 10.62% with two doses<br>
Uttar Pradesh,2021-10-09,pct_two_doses,10.7764,India<br>2021-10-09: 10.78% with two doses<br>
Uttar Pradesh,2021-10-10,pct_two_doses,10.789,India<br>2021-10-10: 10.79% with two doses<br>
Uttar Pradesh,2021-10-11,pct_two_doses,11.0665,India<br>2021-10-11: 11.07% with two doses<br>
Uttar Pradesh,2021-10-12,pct_two_doses,11.1876,India<br>2021-10-12: 11.19% with two doses<br>
Uttar Pradesh,2021-10-13,pct_two_doses,11.2662,India<br>2021-10-13: 11.27% with two doses<br>
Uttar Pradesh,2021-10-14,pct_two_doses,11.3237,India<br>2021-10-14: 11.32% with two doses<br>
Uttar Pradesh,2021-10-15,pct_two_doses,11.349,India<br>2021-10-15: 11.35% with two doses<br>
Uttar Pradesh,2021-10-16,pct_two_doses,11.4749,India<br>2021-10-16: 11.47% with two doses<br>
Uttar Pradesh,2021-10-18,pct_two_doses,11.8846,India<br>2021-10-18: 11.88% with two doses<br>
Uttar Pradesh,2021-10-19,pct_two_doses,12.1152,India<br>2021-10-19: 12.12% with two doses<br>
Uttar Pradesh,2021-10-20,pct_two_doses,12.3528,India<br>2021-10-20: 12.35% with two doses<br>
Uttar Pradesh,2021-10-21,pct_two_doses,12.6079,India<br>2021-10-21: 12.61% with two doses<br>
Uttar Pradesh,2021-10-22,pct_two_doses,12.8812,India<br>2021-10-22: 12.88% with two doses<br>
Uttar Pradesh,2021-10-23,pct_two_doses,13.1164,India<br>2021-10-23: 13.12% with two doses<br>
Uttar Pradesh,2021-10-24,pct_two_doses,13.1339,India<br>2021-10-24: 13.13% with two doses<br>
Uttar Pradesh,2021-10-25,pct_two_doses,13.4172,India<br>2021-10-25: 13.42% with two doses<br>
Uttar Pradesh,2021-10-26,pct_two_doses,13.6987,India<br>2021-10-26: 13.7% with two doses<br>
Uttar Pradesh,2021-10-27,pct_two_doses,13.8595,India<br>2021-10-27: 13.86% with two doses<br>
Uttar Pradesh,2021-10-28,pct_two_doses,14.0842,India<br>2021-10-28: 14.08% with two doses<br>
Uttar Pradesh,2021-10-29,pct_two_doses,14.3177,India<br>2021-10-29: 14.32% with two doses<br>
Uttar Pradesh,2021-10-30,pct_two_doses,14.4933,India<br>2021-10-30: 14.49% with two doses<br>
Uttar Pradesh,2021-10-31,pct_two_doses,14.5232,India<br>2021-10-31: 14.52% with two doses<br>
Uttar Pradesh,2021-11-01,pct_two_doses,14.7338,India<br>2021-11-01: 14.73% with two doses<br>
Uttar Pradesh,2021-11-02,pct_two_doses,14.9002,India<br>2021-11-02: 14.9% with two doses<br>
Uttar Pradesh,2021-11-03,pct_two_doses,14.977,India<br>2021-11-03: 14.98% with two doses<br>
Uttar Pradesh,2021-11-04,pct_two_doses,14.9891,India<br>2021-11-04: 14.99% with two doses<br>
Uttar Pradesh,2021-11-05,pct_two_doses,15.0079,India<br>2021-11-05: 15.01% with two doses<br>
Uttar Pradesh,2021-11-06,pct_two_doses,15.0575,India<br>2021-11-06: 15.06% with two doses<br>
Uttar Pradesh,2021-11-07,pct_two_doses,15.0876,India<br>2021-11-07: 15.09% with two doses<br>
Uttar Pradesh,2021-11-08,pct_two_doses,15.3842,India<br>2021-11-08: 15.38% with two doses<br>
Uttar Pradesh,2021-11-09,pct_two_doses,15.6828,India<br>2021-11-09: 15.68% with two doses<br>
Uttar Pradesh,2021-11-10,pct_two_doses,15.9049,India<br>2021-11-10: 15.9% with two doses<br>
Uttar Pradesh,2021-11-11,pct_two_doses,16.2263,India<br>2021-11-11: 16.23% with two doses<br>
Uttar Pradesh,2021-11-12,pct_two_doses,16.5815,India<br>2021-11-12: 16.58% with two doses<br>
Uttar Pradesh,2021-11-13,pct_two_doses,16.8807,India<br>2021-11-13: 16.88% with two doses<br>
Uttar Pradesh,2021-11-14,pct_two_doses,17.0158,India<br>2021-11-14: 17.02% with two doses<br>
Uttar Pradesh,2021-11-15,pct_two_doses,17.3383,India<br>2021-11-15: 17.34% with two doses<br>
Uttar Pradesh,2021-11-16,pct_two_doses,17.712,India<br>2021-11-16: 17.71% with two doses<br>
Uttar Pradesh,2021-11-17,pct_two_doses,17.9884,India<br>2021-11-17: 17.99% with two doses<br>
Uttar Pradesh,2021-11-18,pct_two_doses,18.3547,India<br>2021-11-18: 18.35% with two doses<br>
Uttar Pradesh,2021-11-19,pct_two_doses,18.682,India<br>2021-11-19: 18.68% with two doses<br>
Uttar Pradesh,2021-11-20,pct_two_doses,18.9818,India<br>2021-11-20: 18.98% with two doses<br>
Uttar Pradesh,2021-11-21,pct_two_doses,19.0999,India<br>2021-11-21: 19.1% with two doses<br>
Uttar Pradesh,2021-11-22,pct_two_doses,19.4604,India<br>2021-11-22: 19.46% with two doses<br>
Uttar Pradesh,2021-11-23,pct_two_doses,19.8703,India<br>2021-11-23: 19.87% with two doses<br>
Uttar Pradesh,2021-11-24,pct_two_doses,20.2288,India<br>2021-11-24: 20.23% with two doses<br>
Uttar Pradesh,2021-11-25,pct_two_doses,20.6513,India<br>2021-11-25: 20.65% with two doses<br>
Uttar Pradesh,2021-11-26,pct_two_doses,21.0522,India<br>2021-11-26: 21.05% with two doses<br>
Uttar Pradesh,2021-11-27,pct_two_doses,21.4232,India<br>2021-11-27: 21.42% with two doses<br>
Uttar Pradesh,2021-11-28,pct_two_doses,21.6169,India<br>2021-11-28: 21.62% with two doses<br>
Uttar Pradesh,2021-11-29,pct_two_doses,21.9872,India<br>2021-11-29: 21.99% with two doses<br>
Uttar Pradesh,2021-11-30,pct_two_doses,22.3669,India<br>2021-11-30: 22.37% with two doses<br>
Uttar Pradesh,2021-12-01,pct_two_doses,22.638,India<br>2021-12-01: 22.64% with two doses<br>
Uttar Pradesh,2021-12-02,pct_two_doses,22.935,India<br>2021-12-02: 22.93% with two doses<br>
Uttar Pradesh,2021-12-03,pct_two_doses,23.2431,India<br>2021-12-03: 23.24% with two doses<br>
Uttar Pradesh,2021-12-04,pct_two_doses,23.5377,India<br>2021-12-04: 23.54% with two doses<br>
Uttar Pradesh,2021-12-05,pct_two_doses,23.656,India<br>2021-12-05: 23.66% with two doses<br>
Uttar Pradesh,2021-12-06,pct_two_doses,23.9784,India<br>2021-12-06: 23.98% with two doses<br>
Uttar Pradesh,2021-12-07,pct_two_doses,24.4273,India<br>2021-12-07: 24.43% with two doses<br>
Uttar Pradesh,2021-12-08,pct_two_doses,24.8263,India<br>2021-12-08: 24.83% with two doses<br>
Uttar Pradesh,2021-12-09,pct_two_doses,25.2614,India<br>2021-12-09: 25.26% with two doses<br>
Uttar Pradesh,2021-12-10,pct_two_doses,25.6945,India<br>2021-12-10: 25.69% with two doses<br>
Uttar Pradesh,2021-12-11,pct_two_doses,26.0691,India<br>2021-12-11: 26.07% with two doses<br>
Uttar Pradesh,2021-12-12,pct_two_doses,26.1945,India<br>2021-12-12: 26.19% with two doses<br>
Uttar Pradesh,2021-12-13,pct_two_doses,26.5267,India<br>2021-12-13: 26.53% with two doses<br>
Uttar Pradesh,2021-12-14,pct_two_doses,26.5516,India<br>2021-12-14: 26.55% with two doses<br>
Uttar Pradesh,2021-12-15,pct_two_doses,26.9144,India<br>2021-12-15: 26.91% with two doses<br>
Uttar Pradesh,2021-12-16,pct_two_doses,27.2464,India<br>2021-12-16: 27.25% with two doses<br>
Uttar Pradesh,2021-12-17,pct_two_doses,27.6263,India<br>2021-12-17: 27.63% with two doses<br>
Uttar Pradesh,2021-12-18,pct_two_doses,27.9921,India<br>2021-12-18: 27.99% with two doses<br>
Uttar Pradesh,2021-12-19,pct_two_doses,28.3121,India<br>2021-12-19: 28.31% with two doses<br>
Uttar Pradesh,2021-12-20,pct_two_doses,28.4221,India<br>2021-12-20: 28.42% with two doses<br>
Uttar Pradesh,2021-12-21,pct_two_doses,28.8003,India<br>2021-12-21: 28.8% with two doses<br>
Uttar Pradesh,2021-12-22,pct_two_doses,29.185,India<br>2021-12-22: 29.18% with two doses<br>
Uttar Pradesh,2021-12-23,pct_two_doses,29.5234,India<br>2021-12-23: 29.52% with two doses<br>
Uttar Pradesh,2021-12-24,pct_two_doses,29.9218,India<br>2021-12-24: 29.92% with two doses<br>
Uttar Pradesh,2021-12-25,pct_two_doses,30.3165,India<br>2021-12-25: 30.32% with two doses<br>
Uttar Pradesh,2021-12-26,pct_two_doses,30.6139,India<br>2021-12-26: 30.61% with two doses<br>
Uttar Pradesh,2021-12-27,pct_two_doses,30.7468,India<br>2021-12-27: 30.75% with two doses<br>
Uttar Pradesh,2021-12-28,pct_two_doses,31.1667,India<br>2021-12-28: 31.17% with two doses<br>
Uttar Pradesh,2021-12-29,pct_two_doses,31.5542,India<br>2021-12-29: 31.55% with two doses<br>
Uttar Pradesh,2021-12-30,pct_two_doses,31.8958,India<br>2021-12-30: 31.9% with two doses<br>
Uttar Pradesh,2021-12-31,pct_two_doses,32.286,India<br>2021-12-31: 32.29% with two doses<br>
