Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Source2,...23,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
01/05/2020,Puducherry,2698,Samples Sent,9,2583,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.33%,1.79,1794,300,1504000
02/05/2020,Puducherry,2990,Samples Sent,12,2902,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.40%,1.99,1988,249,1504000
03/05/2020,Puducherry,3155,Samples Sent,12,3097,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.38%,2.1,2098,263,1504000
04/05/2020,Puducherry,3281,Samples Sent,12,3220,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.37%,2.18,2182,273,1504000
05/05/2020,Puducherry,3560,Samples Sent,12,3444,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.34%,2.37,2367,297,1504000
06/05/2020,Puducherry,3641,Samples Sent,12,3554,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,NA,NA,0.33%,2.42,2421,303,1504000
07/05/2020,Puducherry,3866,Tested,13,3766,87,NA,1185,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4190,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.34%,2.57,2570,297,1504000
08/05/2020,Puducherry,4111,Tested,15,3866,230,NA,1258,Hospital,NA,NA,NA,NA,NA,63,9635,8647,NA,3902,https://t.me/indiacovid/4255,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.36%,2.73,2733,274,1504000
09/05/2020,Puducherry,4266,Tested,16,4028,222,NA,1354,Hospital,NA,NA,NA,NA,NA,63,9612,8594,NA,3991,https://t.me/indiacovid/4361,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.38%,2.84,2836,267,1504000
10/05/2020,Puducherry,4364,Samples Sent,17,4273,74,NA,1449,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.39%,2.9,2902,257,1504000
11/05/2020,Puducherry,4486,Tested,17,4416,53,NA,1523,Hospital,NA,NA,NA,NA,NA,63,20905,7257,NA,4125,https://t.me/indiacovid/4514,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.38%,2.98,2983,264,1504000
12/05/2020,Puducherry,NA,NA,NA,NA,NA,NA,1611,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/QuarantineReport,NA,NA,0,0,NA,1504000
13/05/2020,Puducherry,4919,Tested,18,4832,69,NA,1675,Hospital,NA,NA,NA,NA,NA,63,20949,7202,NA,4257,https://t.me/indiacovid/4659?single,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.37%,3.27,3271,273,1504000
14/05/2020,Puducherry,5112,Tested,18,4963,131,NA,1734,Hospital,NA,NA,NA,NA,NA,63,20915,7087,NA,4343,https://t.me/indiacovid/4740?single,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.35%,3.4,3399,284,1504000
15/05/2020,Puducherry,5312,Tested,21,5162,129,NA,1785,Hospital,NA,NA,NA,NA,NA,63,21205,7126,NA,4343,https://t.me/indiacovid/4795?single,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.40%,3.53,3532,253,1504000
16/05/2020,Puducherry,5484,Samples Sent,22,5320,142,NA,1826,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.40%,3.65,3646,249,1504000
17/05/2020,Puducherry,5619,Samples Sent,22,5501,96,NA,1872,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.39%,3.74,3736,255,1504000
18/05/2020,Puducherry,5754,Tested,22,5709,23,NA,1899,Hospital,NA,NA,NA,NA,NA,63,31263,6515,NA,4616,https://t.me/indiacovid/5029?single,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.38%,3.83,3826,262,1504000
19/05/2020,Puducherry,5829,Tested,22,5762,45,NA,1937,Hospital,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,https://t.me/indiacovid/5106,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.38%,3.88,3876,265,1504000
20/05/2020,Puducherry,5960,Samples Sent,24,5889,47,NA,1988,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.40%,3.96,3963,248,1504000
21/05/2020,Puducherry,6106,Samples Sent,31,5995,80,NA,2025,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.51%,4.06,4060,197,1504000
22/05/2020,Puducherry,6233,Samples Sent,32,6143,57,NA,2068,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.51%,4.14,4144,195,1504000
23/05/2020,Puducherry,6349,Samples Sent,39,6254,56,NA,2130,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.61%,4.22,4221,163,1504000
24/05/2020,Puducherry,6536,Samples Sent,45,6444,47,NA,2178,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.69%,4.35,4346,145,1504000
25/05/2020,Puducherry,6606,Samples Sent,47,6537,22,NA,2221,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.71%,4.39,4392,141,1504000
26/05/2020,Puducherry,6677,Tested,52,6593,34,NA,2285,Hospital,NA,NA,NA,NA,NA,63,30648,4968,NA,5057,https://t.me/indiacovid/5569?single,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.78%,4.44,4439,128,1504000
27/05/2020,Puducherry,6808,Samples Sent,60,6711,37,NA,2343,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.88%,4.53,4527,113,1504000
28/05/2020,Puducherry,6917,Samples Sent,61,6286,29,NA,2394,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.88%,4.6,4599,113,1504000
29/05/2020,Puducherry,7043,Samples Sent,65,6910,68,NA,2434,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.92%,4.68,4683,108,1504000
30/05/2020,Puducherry,7164,Tested,71,7004,92,NA,2472,Hospital,NA,NA,NA,NA,NA,63,30158,5000,NA,NA,https://t.me/indiacovid/5897,https://covid19dashboard.py.gov.in/QuarantineReport,NA,0.99%,4.76,4763,101,1504000
31/05/2020,Puducherry,7255,Tested,81,7116,61,NA,2513,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5972,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.12%,4.82,4824,90,1504000
01/06/2020,Puducherry,7354,Samples Sent,81,7198,75,NA,2562,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.10%,4.89,4890,91,1504000
02/06/2020,Puducherry,7444,Samples Sent,91,7339,14,NA,2624,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.22%,4.95,4949,82,1504000
03/06/2020,Puducherry,7576,Samples Sent,98,7447,29,NA,2709,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.29%,5.04,5037,77,1504000
04/06/2020,Puducherry,7794,Samples Sent,109,7647,38,NA,2751,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.40%,5.18,5182,72,1504000
05/06/2020,Puducherry,7963,Samples Sent,115,7791,57,NA,2799,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,1.44%,5.29,5295,69,1504000
06/06/2020,Puducherry,8118,Samples Sent,118,7968,32,NA,2891,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/LabTestReport,NA,1.45%,5.4,5398,69,1504000
07/06/2020,Puducherry,8274,Tested,130,8112,32,NA,2954,Hospital,NA,NA,NA,NA,NA,63,29941,4655,NA,5689,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/6576?single,NA,1.57%,5.5,5501,64,1504000
08/06/2020,Puducherry,8472,Tested,139,8293,40,NA,3018,Hospital,NA,NA,NA,NA,NA,63,29924,4618,NA,5689,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/6679?single,NA,1.64%,5.63,5633,61,1504000
09/06/2020,Puducherry,8752,Samples Sent,143,8548,61,NA,3121,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/LabTestReport,NA,1.63%,5.82,5819,61,1504000
10/06/2020,Puducherry,8954,Samples Sent,156,8712,86,NA,3167,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/LabTestReport,NA,1.74%,5.95,5953,57,1504000
11/06/2020,Puducherry,9250,Samples Sent,168,8979,103,NA,3298,Hospital,NA,NA,NA,NA,NA,63,29910,4583,NA,5858,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/7027?single,NA,1.82%,6.15,6150,55,1504000
12/06/2020,Puducherry,9658,Samples Sent,175,9351,132,NA,3312,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,NA,NA,1.81%,6.42,6422,55,1504000
13/06/2020,Puducherry,10008,Samples Sent,193,9636,183,NA,3431,Hospital,NA,NA,NA,NA,NA,63,27983,4101,NA,5976,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/7142?single,NA,1.93%,6.65,6654,52,1504000
14/06/2020,Puducherry,10321,Samples Sent,206,9872,243,NA,3546,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,NA,NA,2.00%,6.86,6862,50,1504000
15/06/2020,Puducherry,10486,Samples Sent,214,10231,41,NA,3633,Hospital,NA,NA,NA,NA,NA,63,27914,4018,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/7320?single,NA,2.04%,6.97,6972,49,1504000
16/06/2020,Puducherry,10929,Samples Sent,233,10511,189,NA,3741,Hospital,NA,NA,NA,NA,NA,63,27880,3998,NA,6139,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/indiacovid/7415?single,NA,2.13%,7.27,7267,47,1504000
17/06/2020,Puducherry,11356,Samples Sent,257,10920,179,NA,3856,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,2.26%,7.55,7551,44,1504000
18/06/2020,Puducherry,11679,Samples Sent,285,11230,164,NA,4003,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,2.44%,7.77,7765,41,1504000
19/06/2020,Puducherry,11992,Samples Sent,301,11486,206,NA,4087,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,2.51%,7.97,7973,40,1504000
20/06/2020,Puducherry,12409,Samples Sent,353,11866,190,NA,4284,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,2.84%,8.25,8251,35,1504000
21/06/2020,Puducherry,12781,Samples Sent,389,12233,159,NA,4462,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,3.04%,8.5,8498,33,1504000
22/06/2020,Puducherry,13037,Samples Sent,407,12526,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,NA,NA,3.12%,8.67,8668,32,1504000
23/06/2020,Puducherry,13435,Samples Sent,426,12835,174,NA,4693,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,NA,NA,3.17%,8.93,8933,32,1504000
24/06/2020,Puducherry,13861,Samples Sent,489,13171,201,NA,4843,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/647?single,https://covid19dashboard.py.gov.in/LabTestReport,NA,3.53%,9.22,9216,28,1504000
25/06/2020,Puducherry,14267,Samples Sent,532,13474,261,NA,4954,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://covid19dashboard.py.gov.in/QuarantineReport,NA,3.73%,9.49,9486,27,1504000
26/06/2020,Puducherry,14689,Samples Sent,565,13908,216,NA,5045,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/Covid19india_Auxiliary_Test_Data/678?single,NA,3.85%,9.77,9767,26,1504000
27/06/2020,Puducherry,15225,Samples Sent,654,14380,191,NA,5160,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/Covid19india_Auxiliary_Test_Data/690,NA,4.30%,10.12,10123,23,1504000
28/06/2020,Puducherry,15892,Samples Sent,682,14969,241,NA,5266,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/Covid19india_Auxiliary_Test_Data/736?single,NA,4.29%,10.57,10566,23,1504000
29/06/2020,Puducherry,16479,Samples Sent,690,15596,154,NA,5364,Hospital,NA,NA,NA,NA,NA,63,27701,5821,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,https://t.me/Covid19india_Auxiliary_Test_Data/752,NA,4.19%,10.96,10957,24,1504000
30/06/2020,Puducherry,17281,Samples Sent,714,16180,329,NA,5491,Hospital,NA,NA,NA,NA,NA,63,27673,5912,NA,NA,https://covid19dashboard.py.gov.in/LabTestReport,NA,NA,4.13%,11.49,11490,24,1504000
01/07/2020,Puducherry,18092,Tested,739,16984,307,NA,5611,Hospital,NA,NA,NA,NA,NA,63,24668,5902,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/01.07.2020%20bulletin.pdf,NA,NA,4.08%,12.03,12029,24,1504000
02/07/2020,Puducherry,18791,Tested,802,17645,282,NA,5692,Hospital,NA,NA,NA,NA,NA,63,24548,5806,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/02.07.2020%20bulletin.pdf,https://covid19dashboard.py.gov.in/LabTestReport,NA,4.27%,12.49,12494,23,1504000
03/07/2020,Puducherry,19560,Tested,824,18375,296,NA,5770,Hospital,NA,NA,NA,NA,NA,63,24426,5780,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/03.07.2020%20bulletin.pdf,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,4.21%,13.01,13005,24,1504000
04/07/2020,Puducherry,20186,Tested,904,18848,365,NA,5864,Hospital,NA,NA,NA,NA,NA,63,24381,5740,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/04.07.2020%20bulletin.pdf,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,4.48%,13.42,13422,22,1504000
05/07/2020,Puducherry,20778,Tested,946,19324,432,NA,5976,Hospital,NA,NA,NA,NA,NA,63,24338,5717,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/944,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,4.55%,13.82,13815,22,1504000
06/07/2020,Puducherry,21382,Tested,1009,19996,295,NA,6009,Hospital,NA,NA,NA,NA,NA,63,24306,5474,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/06.07.2020%20bulletin.pdf,https://health.py.gov.in/,https://health.py.gov.in/sites/default/files/NEET-PDF/06.07.2020%20bulletin.pdf,4.72%,14.22,14217,21,1504000
07/07/2020,Puducherry,22055,Tested,1041,20480,447,NA,6081,Hospital,NA,NA,NA,NA,NA,63,24256,5409,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/07.07.2020%20bulletin.pdf,https://health.py.gov.in/sites/default/files/NEET-PDF/07.07.2020%20bulletin.pdf,https://health.py.gov.in/sites/default/files/NEET-PDF/06.07.2020%20bulletin.pdf,NA,NA,NA,NA,NA
08/07/2020,Puducherry,22743,Tested,1151,21242,253,NA,6230,Hospital,NA,NA,NA,NA,NA,63,24937,5397,NA,NA,https://health.py.gov.in/sites/default/files/NEET-PDF/08.07.2020%20bulletin.pdf,https://t.me/Covid19india_Auxiliary_Test_Data/1006,NA,NA,NA,NA,NA,NA
02/04/2020,Punjab,1434,Samples Sent,37,NA,1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1245680244658339841/photo/1,NA,NA,2.58%,0.05,48,39,29859000
08/04/2020,Punjab,2937,Samples Sent,106,2614,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1247878360966901763/photo/1,NA,NA,3.61%,0.1,98,28,29859000
09/04/2020,Punjab,3192,Samples Sent,130,2777,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20bulletin%20-%2009-04-2020.pdf,NA,NA,4.07%,0.11,107,25,29859000
10/04/2020,Punjab,3461,Samples Sent,151,2972,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20bulletin%20-%2010-04-2020.pdf,NA,NA,4.36%,0.12,116,23,29859000
11/04/2020,Punjab,3909,Samples Sent,158,3249,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20bulletin%20-%2011-04-2020.pdf,NA,NA,4.04%,0.13,131,25,29859000
12/04/2020,Punjab,4281,Samples Sent,170,3590,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20bulletin%20-%2012-04-2020.pdf,NA,NA,3.97%,0.14,143,25,29859000
13/04/2020,Punjab,4480,Samples Sent,176,3858,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20bulletin%20-%2013-04-2020.pdf,http://pbhealth.gov.in/,NA,3.93%,0.15,150,25,29859000
14/04/2020,Punjab,4844,Samples Sent,184,4047,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin-%2014.4.2020.pdf,http://pbhealth.gov.in/media-bulletin.htm,NA,3.80%,0.16,162,26,29859000
15/04/2020,Punjab,5193,Samples Sent,186,4404,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%2015.4.2020.pdf,NA,NA,3.58%,0.17,174,28,29859000
16/04/2020,Punjab,5524,Samples Sent,197,4727,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2016-04-2020.pdf,NA,NA,3.57%,0.19,185,28,29859000
17/04/2020,Punjab,5988,Samples Sent,211,5113,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/2492?single,NA,NA,3.52%,0.2,201,28,29859000
18/04/2020,Punjab,6167,Samples Sent,234,5354,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1251530620154585088,NA,NA,3.79%,0.21,207,26,29859000
19/04/2020,Punjab,6607,Samples Sent,244,5949,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1251883032836927488?s=19,NA,NA,3.69%,0.22,221,27,29859000
20/04/2020,Punjab,6797,Samples Sent,245,6273,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-Dated%2020-04-2020.pdf,NA,NA,3.60%,0.23,228,28,29859000
21/04/2020,Punjab,7355,Samples Sent,251,6769,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%20Dated%2021-04-2020.pdf,NA,NA,3.41%,0.25,246,29,29859000
22/04/2020,Punjab,7887,Samples Sent,257,7100,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2022-04-2020.pdf,NA,NA,3.26%,0.26,264,31,29859000
23/04/2020,Punjab,8757,Samples Sent,283,7433,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1253299062620581893?s=19,NA,NA,3.23%,0.29,293,31,29859000
24/04/2020,Punjab,10611,Samples Sent,298,8310,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1253658553895784448?s=19,NA,NA,2.81%,0.36,355,36,29859000
25/04/2020,Punjab,13270,Samples Sent,308,9392,3569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3185,NA,NA,2.32%,0.44,444,43,29859000
26/04/2020,Punjab,14317,Samples Sent,322,10497,3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1254446294518513666?s=19,NA,NA,2.25%,0.48,479,44,29859000
27/04/2020,Punjab,15516,Samples Sent,330,12333,2853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1254807639122276353/photo/1,NA,NA,2.13%,0.52,520,47,29859000
28/04/2020,Punjab,17021,Samples Sent,342,13966,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1255161106386968576/photo/1,NA,NA,2.01%,0.57,570,50,29859000
29/04/2020,Punjab,18670,Samples Sent,375,15690,2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2029-04-2020.pdf,NA,NA,2.01%,0.63,625,50,29859000
30/04/2020,Punjab,21205,Samples Sent,480,17286,3439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2030-04-2020.pdf,NA,NA,2.26%,0.71,710,44,29859000
01/05/2020,Punjab,23176,Samples Sent,585,18222,4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2001-05-2020.pdf,NA,NA,2.52%,0.78,776,40,29859000
02/05/2020,Punjab,24868,Samples Sent,772,19316,4780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2002-05-2020.pdf,NA,NA,3.10%,0.83,833,32,29859000
03/05/2020,Punjab,26439,Samples Sent,1102,20197,5140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2003-05-2020.pdf,NA,NA,4.17%,0.89,885,24,29859000
04/05/2020,Punjab,28545,Samples Sent,1232,21295,6018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1257290375858802688/photo/1,NA,NA,4.32%,0.96,956,23,29859000
05/05/2020,Punjab,30199,Samples Sent,1451,23352,5396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2005-05-2020.pdf,NA,NA,4.80%,1.01,1011,21,29859000
06/05/2020,Punjab,32060,Samples Sent,1526,24303,6231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1258026904482770946,NA,NA,4.76%,1.07,1074,21,29859000
07/05/2020,Punjab,34701,Samples Sent,1644,28933,4124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/ANI/status/1258382341002588161,NA,NA,4.74%,1.16,1162,21,29859000
08/05/2020,Punjab,37950,Samples Sent,1731,31219,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1258736487618580481?s=19,NA,NA,4.56%,1.27,1271,22,29859000
09/05/2020,Punjab,39462,Samples Sent,1762,33639,4061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1259101618705858560,NA,NA,4.47%,1.32,1322,22,29859000
10/05/2020,Punjab,40962,Samples Sent,1823,35293,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/kbssidhu1961/status/1259471256258179072,https://t.me/indiacovid/4454,NA,4.45%,1.37,1372,22,29859000
